frame,0x_L,0y_L,1x_L,1y_L,2x_L,2y_L,3x_L,3y_L,4x_L,4y_L,5x_L,5y_L,6x_L,6y_L,7x_L,7y_L,8x_L,8y_L,9x_L,9y_L,10x_L,10y_L,11x_L,11y_L,12x_L,12y_L,13x_L,13y_L,14x_L,14y_L,15x_L,15y_L,16x_L,16y_L,17x_L,17y_L,18x_L,18y_L,19x_L,19y_L,20x_L,20y_L,0x_R,0y_R,1x_R,1y_R,2x_R,2y_R,3x_R,3y_R,4x_R,4y_R,5x_R,5y_R,6x_R,6y_R,7x_R,7y_R,8x_R,8y_R,9x_R,9y_R,10x_R,10y_R,11x_R,11y_R,12x_R,12y_R,13x_R,13y_R,14x_R,14y_R,15x_R,15y_R,16x_R,16y_R,17x_R,17y_R,18x_R,18y_R,19x_R,19y_R,20x_R,20y_R,x_Body,y_Body
1,0.4777334928512573,0.6856276392936707,0.49066585302352905,0.666308581829071,0.49976006150245667,0.6585355401039124,0.5045069456100464,0.6564223766326904,0.5050487518310547,0.6556198000907898,0.4937054514884949,0.676967442035675,0.5075846910476685,0.6940458416938782,0.5160353779792786,0.700377345085144,0.5199986100196838,0.703193724155426,0.4861903786659241,0.6967311501502991,0.5006717443466187,0.7151957154273987,0.5099625587463379,0.7191265821456909,0.5159602761268616,0.7181482911109924,0.47842830419540405,0.7121115922927856,0.49119579792022705,0.7270066738128662,0.5008734464645386,0.7299608588218689,0.506908118724823,0.729735255241394,0.47136953473091125,0.7240692377090454,0.4777018427848816,0.7379826307296753,0.4839877188205719,0.7383360266685486,0.48947930335998535,0.7355196475982666,0.4581861197948456,0.6687526702880859,0.47324007749557495,0.6580330729484558,0.48638689517974854,0.6598490476608276,0.4984217584133148,0.6674127578735352,0.5086525082588196,0.6715410351753235,0.4866483807563782,0.6861552596092224,0.5029358863830566,0.7035784721374512,0.5119533538818359,0.7111933827400208,0.5180779695510864,0.7148581743240356,0.4816949963569641,0.7021650671958923,0.4995644986629486,0.7181751132011414,0.5099802017211914,0.7246582508087158,0.51654052734375,0.7266498804092407,0.4765931963920593,0.7137590050697327,0.49323439598083496,0.7300499677658081,0.5027945637702942,0.734289288520813,0.5087822675704956,0.7334963083267212,0.47186514735221863,0.7212291955947876,0.48355841636657715,0.7378795146942139,0.49114349484443665,0.7418944239616394,0.49711573123931885,0.740868091583252,0.1450309455394745,0.002287060022354126
2,0.4766380786895752,0.6859764456748962,0.4892289340496063,0.6655260324478149,0.4988724887371063,0.6567522883415222,0.5042676329612732,0.6537896990776062,0.5055986642837524,0.6518529653549194,0.4926515221595764,0.6791556477546692,0.5078127384185791,0.697149932384491,0.516244113445282,0.7009006142616272,0.5197703242301941,0.7012222409248352,0.4858301281929016,0.6989840269088745,0.5022772550582886,0.7175902128219604,0.5113299489021301,0.7193403840065002,0.5170824527740479,0.7164667248725891,0.4788364768028259,0.7135056257247925,0.492707222700119,0.7284078001976013,0.5014985203742981,0.7297106385231018,0.5066884160041809,0.7284712791442871,0.4727775454521179,0.7243931889533997,0.4768989682197571,0.7370147705078125,0.47964274883270264,0.7377538084983826,0.4823776185512543,0.7358123064041138,0.458388090133667,0.670191764831543,0.47281304001808167,0.6577537059783936,0.4860267639160156,0.658233106136322,0.498165488243103,0.6663035154342651,0.5081810355186462,0.6716064214706421,0.48664116859436035,0.6852422952651978,0.5029473304748535,0.701997697353363,0.5114235877990723,0.709320068359375,0.5175298452377319,0.7137699723243713,0.48184341192245483,0.7017315626144409,0.49971669912338257,0.7176129817962646,0.5096140503883362,0.7244966626167297,0.5163047909736633,0.7275631427764893,0.4767092168331146,0.7135114073753357,0.4935859143733978,0.7295191287994385,0.502777636051178,0.7345919609069824,0.5088701248168945,0.7352303266525269,0.47184324264526367,0.7211102843284607,0.48438283801078796,0.7368490695953369,0.49179282784461975,0.7407025694847107,0.4978596270084381,0.740443766117096,0.14489737153053284,0.0026002824306488037
3,0.4755908250808716,0.6850605010986328,0.48834696412086487,0.6644008159637451,0.4983832538127899,0.6569091081619263,0.5053070783615112,0.655267596244812,0.5073703527450562,0.6554599404335022,0.49319615960121155,0.6751137375831604,0.5087047815322876,0.6937548518180847,0.5164591670036316,0.6991074085235596,0.5196164846420288,0.7011106014251709,0.4863003194332123,0.6959311962127686,0.5027529001235962,0.7148333787918091,0.5112600326538086,0.7177916169166565,0.5166285634040833,0.7163911461830139,0.4789203405380249,0.7120415568351746,0.4934772849082947,0.72648686170578,0.5020644664764404,0.7284010052680969,0.5075257420539856,0.7275189161300659,0.47228485345840454,0.7243425846099854,0.47983863949775696,0.7376759648323059,0.4847806692123413,0.7369926571846008,0.4893767833709717,0.7330268025398254,0.45871177315711975,0.6702919006347656,0.4729585647583008,0.6579561829566956,0.4861260652542114,0.6587899923324585,0.4982004463672638,0.6670196056365967,0.5085123181343079,0.6722111701965332,0.48641860485076904,0.6850281953811646,0.5026734471321106,0.7025551199913025,0.5114392042160034,0.7100294232368469,0.5176900625228882,0.7142365574836731,0.4817512631416321,0.7014068365097046,0.49963390827178955,0.7174186110496521,0.5098011493682861,0.7243837714195251,0.5164324045181274,0.7272017002105713,0.4767879843711853,0.7133212685585022,0.4937198758125305,0.7293417453765869,0.5030319094657898,0.7342724204063416,0.5091424584388733,0.7346009016036987,0.4720996618270874,0.7209272980690002,0.4846774637699127,0.7368857264518738,0.49212002754211426,0.7406483888626099,0.4981292188167572,0.7400609254837036,0.14484736323356628,0.0027561187744140625
4,0.47681087255477905,0.6856643557548523,0.48855820298194885,0.6650413870811462,0.4981527328491211,0.6575648188591003,0.503811240196228,0.6554173231124878,0.5048738718032837,0.6545868515968323,0.49324867129325867,0.6766437292098999,0.508493959903717,0.6961866021156311,0.5161135792732239,0.7009555697441101,0.5190057754516602,0.7017832398414612,0.4862436354160309,0.6966326832771301,0.5026323199272156,0.7165311574935913,0.5109343528747559,0.718660295009613,0.5160083174705505,0.7166765928268433,0.4788133502006531,0.711897611618042,0.4929199814796448,0.7276593446731567,0.5010271072387695,0.7286410927772522,0.5058287978172302,0.7275370955467224,0.47220104932785034,0.7235051989555359,0.47812649607658386,0.7369123697280884,0.4817310571670532,0.7360522150993347,0.48526501655578613,0.7329369187355042,0.4591938555240631,0.6709025502204895,0.4730952978134155,0.6581363081932068,0.4860154390335083,0.6583420634269714,0.4979287087917328,0.6663748025894165,0.507921040058136,0.6719760894775391,0.48635274171829224,0.6841896176338196,0.5027123689651489,0.7018154859542847,0.5114316344261169,0.7093687057495117,0.5177703499794006,0.7137314081192017,0.4817550480365753,0.7008209824562073,0.4997546672821045,0.7169390916824341,0.509976863861084,0.7239705324172974,0.5166800022125244,0.7267545461654663,0.47685298323631287,0.7130589485168457,0.4939490556716919,0.7290237545967102,0.5032674670219421,0.7339356541633606,0.509411633014679,0.734151303768158,0.4721778333187103,0.7209751605987549,0.484853595495224,0.7369905114173889,0.4922834038734436,0.7406162619590759,0.4983295798301697,0.7397169470787048,0.14481475949287415,0.0029397904872894287
5,0.4793599247932434,0.6865642070770264,0.49194100499153137,0.6672656536102295,0.5007388591766357,0.6600193977355957,0.5053678154945374,0.6589847207069397,0.5058557391166687,0.6603803038597107,0.4948783814907074,0.6730107069015503,0.5091588497161865,0.6917205452919006,0.51628178358078,0.6992011666297913,0.5191718339920044,0.7022583484649658,0.487212210893631,0.6927707195281982,0.5014932751655579,0.7121790647506714,0.5102161765098572,0.7175337672233582,0.5157308578491211,0.7176162004470825,0.4790940284729004,0.7094610333442688,0.4920138418674469,0.7245637774467468,0.5012992024421692,0.7280828356742859,0.507447361946106,0.728451669216156,0.47192811965942383,0.7231261730194092,0.47924864292144775,0.7367240786552429,0.48587268590927124,0.7367141842842102,0.4918181896209717,0.7337927222251892,0.4596400260925293,0.671015202999115,0.4732191562652588,0.6579962968826294,0.485884428024292,0.6583178639411926,0.4975563883781433,0.6665049195289612,0.5074062943458557,0.6720523238182068,0.48662203550338745,0.6847800612449646,0.502812385559082,0.7018492817878723,0.5116263628005981,0.7091322541236877,0.5179886221885681,0.7132755517959595,0.48210540413856506,0.70109623670578,0.4997847080230713,0.7166662812232971,0.5100875496864319,0.7236042022705078,0.5168040990829468,0.7264068126678467,0.47717446088790894,0.7129786610603333,0.4937323331832886,0.7287161946296692,0.503111720085144,0.7334893941879272,0.5092984437942505,0.733573317527771,0.4723879098892212,0.7205866575241089,0.4847376346588135,0.7366217970848083,0.4921082556247711,0.7402825355529785,0.49812886118888855,0.7392666339874268,0.1447773277759552,0.00321352481842041
6,0.48157137632369995,0.6868546009063721,0.49308115243911743,0.668053150177002,0.5013426542282104,0.660654604434967,0.5051347613334656,0.6595508456230164,0.5051978230476379,0.659792423248291,0.4943407475948334,0.674720287322998,0.5078285932540894,0.6943689584732056,0.5157744884490967,0.701295018196106,0.5195890665054321,0.7037764191627502,0.4866929054260254,0.6941255331039429,0.5001172423362732,0.7137100696563721,0.5095438361167908,0.7184473872184753,0.5160843729972839,0.7184512615203857,0.4786858856678009,0.7097578048706055,0.49042829871177673,0.7248523831367493,0.49999570846557617,0.7279934883117676,0.5067207217216492,0.7288748025894165,0.4718548357486725,0.7224735021591187,0.4761013984680176,0.7352414727210999,0.480664998292923,0.7360799312591553,0.4857713282108307,0.734683096408844,0.4600573480129242,0.6711423397064209,0.47335848212242126,0.6575700640678406,0.48604246973991394,0.6579576730728149,0.4977297782897949,0.6663625240325928,0.5077062845230103,0.6720886826515198,0.4867563545703888,0.6845009326934814,0.5030993819236755,0.7016705274581909,0.5120179653167725,0.708899736404419,0.518548309803009,0.7131656408309937,0.48218801617622375,0.7008793354034424,0.5000361800193787,0.7163928151130676,0.5104705095291138,0.7231835126876831,0.5172984004020691,0.7258661985397339,0.47722750902175903,0.7128516435623169,0.4939959645271301,0.7286891937255859,0.5035163164138794,0.7334274053573608,0.5098753571510315,0.7334773540496826,0.47243019938468933,0.7204863429069519,0.4849911034107208,0.7366432547569275,0.49240368604660034,0.7403481006622314,0.4985237419605255,0.7394176721572876,0.14478087425231934,0.003406047821044922
7,0.4827733039855957,0.6879750490188599,0.49398937821388245,0.6685017347335815,0.5015786290168762,0.6603841781616211,0.504823625087738,0.6579888463020325,0.5047889351844788,0.6565367579460144,0.49508020281791687,0.67600417137146,0.5085989236831665,0.6960805058479309,0.5159527063369751,0.7014654874801636,0.5190969109535217,0.7024935483932495,0.48760807514190674,0.6953436732292175,0.5013411641120911,0.7151183485984802,0.5097751021385193,0.7182019948959351,0.5154266357421875,0.7170950770378113,0.4798784852027893,0.7107800841331482,0.4915499985218048,0.7259432673454285,0.5001385807991028,0.7278324365615845,0.5059359669685364,0.7278480529785156,0.47327128052711487,0.7231361269950867,0.4770810902118683,0.7355895042419434,0.4808506667613983,0.7355250716209412,0.48514533042907715,0.7336574196815491,0.46024686098098755,0.6711136102676392,0.47349777817726135,0.657600998878479,0.48609423637390137,0.6578927040100098,0.4976820647716522,0.6663821935653687,0.5075629949569702,0.6721985936164856,0.48702341318130493,0.6841715574264526,0.5032199025154114,0.7014514207839966,0.5119597911834717,0.7087818384170532,0.5182980895042419,0.7132958769798279,0.4823107421398163,0.7007215619087219,0.5001099109649658,0.7162916660308838,0.5104589462280273,0.7231966257095337,0.5172173380851746,0.7262083888053894,0.47718095779418945,0.7128128409385681,0.493969202041626,0.7285997271537781,0.5034506916999817,0.7334112524986267,0.509689450263977,0.7338054180145264,0.4722694754600525,0.7205833792686462,0.4849216938018799,0.7366295456886292,0.4923531711101532,0.7402395606040955,0.4984055459499359,0.739401638507843,0.14474928379058838,0.0035551488399505615
8,0.48392778635025024,0.6883004903793335,0.49437370896339417,0.6680876612663269,0.5014484524726868,0.6596987843513489,0.5044997930526733,0.6562492251396179,0.5044566988945007,0.6533985137939453,0.4946247339248657,0.6762349009513855,0.5076263546943665,0.6969233751296997,0.5152822136878967,0.7020391225814819,0.5186068415641785,0.7028080821037292,0.4874396324157715,0.6956844925880432,0.5011317133903503,0.7158569097518921,0.5097560286521912,0.7189611196517944,0.5157424807548523,0.7175096273422241,0.48013848066329956,0.7109906673431396,0.4916706085205078,0.7261593341827393,0.5002219676971436,0.7280826568603516,0.5060346126556396,0.7281090617179871,0.4741270840167999,0.7229876518249512,0.4767158031463623,0.7344287037849426,0.4789504408836365,0.7353132963180542,0.4820587635040283,0.7348307371139526,0.46024829149246216,0.6715937852859497,0.47346973419189453,0.6579023599624634,0.48601946234703064,0.6579432487487793,0.49758395552635193,0.6663063168525696,0.5073912739753723,0.6720800399780273,0.4868253469467163,0.6843585968017578,0.5032144784927368,0.7014563679695129,0.5121266841888428,0.7085411548614502,0.518616795539856,0.7126786112785339,0.48212167620658875,0.7008817791938782,0.5000561475753784,0.716373860836029,0.5104614496231079,0.7229300141334534,0.5172243118286133,0.7255111932754517,0.47708526253700256,0.7128632664680481,0.4940456748008728,0.7284196019172668,0.5036247968673706,0.7329334616661072,0.5099444389343262,0.7329667806625366,0.4722466766834259,0.720463752746582,0.48486417531967163,0.7363370656967163,0.492311030626297,0.7400639057159424,0.49844634532928467,0.7393532395362854,0.1446780562400818,0.0036922097206115723
9,0.4844309389591217,0.6881793737411499,0.49437758326530457,0.6677524447441101,0.5015385746955872,0.6584199666976929,0.5047677159309387,0.6543610692024231,0.504837691783905,0.6510072946548462,0.4940754771232605,0.6749953627586365,0.505763590335846,0.6942474246025085,0.514315128326416,0.7004884481430054,0.5189312696456909,0.7022548913955688,0.4869687855243683,0.6946986317634583,0.4989086091518402,0.7142007350921631,0.5088238716125488,0.7184270620346069,0.5163465738296509,0.717534601688385,0.47975119948387146,0.7102885842323303,0.48985323309898376,0.7246817946434021,0.49952054023742676,0.7281008362770081,0.5067170262336731,0.7290381789207458,0.4738254249095917,0.7227568626403809,0.47552689909935,0.7337771058082581,0.4784303605556488,0.7359490990638733,0.4825146496295929,0.7365292310714722,0.46027103066444397,0.6715548038482666,0.4731828272342682,0.6575309038162231,0.4858405292034149,0.6576446294784546,0.4974840581417084,0.6659794449806213,0.5074349045753479,0.6718156933784485,0.4867919385433197,0.6845808029174805,0.5032141804695129,0.701626718044281,0.5122010707855225,0.7087357640266418,0.5186514854431152,0.7129026055335999,0.4820462167263031,0.7010874152183533,0.5001883506774902,0.7164272665977478,0.5106784105300903,0.7228527665138245,0.5173845291137695,0.7254965901374817,0.47692790627479553,0.7130295634269714,0.49412092566490173,0.7285164594650269,0.5036882162094116,0.732827365398407,0.5099110007286072,0.7328839898109436,0.4720711410045624,0.7205122709274292,0.48477447032928467,0.736380934715271,0.49228861927986145,0.740034818649292,0.4984113276004791,0.7393791079521179,0.14465999603271484,0.003728151321411133
10,0.4888762831687927,0.6886571049690247,0.49867185950279236,0.6687353849411011,0.5036843419075012,0.6591028571128845,0.505332350730896,0.6549959182739258,0.5045464038848877,0.6523439288139343,0.49530303478240967,0.6751938462257385,0.5060879588127136,0.693856954574585,0.5142588019371033,0.6994850039482117,0.5186710953712463,0.7011256217956543,0.48810386657714844,0.6947137117385864,0.49808549880981445,0.7137670516967773,0.5079134106636047,0.7175242304801941,0.5156086683273315,0.7174721956253052,0.4808402359485626,0.7104542255401611,0.48932158946990967,0.7240930199623108,0.49923983216285706,0.7273226976394653,0.5068541169166565,0.7293316721916199,0.4748055934906006,0.7231917381286621,0.476192444562912,0.7342069149017334,0.4804430305957794,0.7357237339019775,0.48564910888671875,0.7360202670097351,0.46038633584976196,0.6713075637817383,0.4732515513896942,0.6572808623313904,0.4858894646167755,0.6574432253837585,0.4974554181098938,0.6656262874603271,0.5073503255844116,0.6717243790626526,0.48655134439468384,0.6843886971473694,0.5032925009727478,0.7013802528381348,0.5123690962791443,0.7083772420883179,0.5189853310585022,0.7124035954475403,0.48190751671791077,0.7009872198104858,0.5002321004867554,0.7164205312728882,0.5107129812240601,0.7227221727371216,0.5175454616546631,0.724940299987793,0.4769193232059479,0.7129951119422913,0.49429431557655334,0.7288339734077454,0.5038672089576721,0.7331172227859497,0.5102503895759583,0.7328375577926636,0.47216179966926575,0.7204234600067139,0.48491233587265015,0.7366983890533447,0.49249836802482605,0.7403397560119629,0.4987582862377167,0.7391946911811829,0.14465150237083435,0.0037651658058166504
