frame,0x_L,0y_L,1x_L,1y_L,2x_L,2y_L,3x_L,3y_L,4x_L,4y_L,5x_L,5y_L,6x_L,6y_L,7x_L,7y_L,8x_L,8y_L,9x_L,9y_L,10x_L,10y_L,11x_L,11y_L,12x_L,12y_L,13x_L,13y_L,14x_L,14y_L,15x_L,15y_L,16x_L,16y_L,17x_L,17y_L,18x_L,18y_L,19x_L,19y_L,20x_L,20y_L,0x_R,0y_R,1x_R,1y_R,2x_R,2y_R,3x_R,3y_R,4x_R,4y_R,5x_R,5y_R,6x_R,6y_R,7x_R,7y_R,8x_R,8y_R,9x_R,9y_R,10x_R,10y_R,11x_R,11y_R,12x_R,12y_R,13x_R,13y_R,14x_R,14y_R,15x_R,15y_R,16x_R,16y_R,17x_R,17y_R,18x_R,18y_R,19x_R,19y_R,20x_R,20y_R,x_Body,y_Body
1,0.4806029796600342,0.6824795603752136,0.488908588886261,0.6598043441772461,0.4951677620410919,0.6537148952484131,0.4996674954891205,0.6545705199241638,0.5011107921600342,0.6557213068008423,0.489059180021286,0.6801384091377258,0.5031340718269348,0.6975482702255249,0.5106780529022217,0.701624870300293,0.5128432512283325,0.7033503651618958,0.48339948058128357,0.6996629238128662,0.4989372789859772,0.7189989686012268,0.5071256160736084,0.7202969789505005,0.5124270915985107,0.7194614410400391,0.47717297077178955,0.7138863801956177,0.48939478397369385,0.7300319671630859,0.4972439706325531,0.729633092880249,0.5010059475898743,0.7295523881912231,0.4721165597438812,0.7255722284317017,0.47057944536209106,0.7364559173583984,0.4681064486503601,0.7418088316917419,0.4649433493614197,0.7463381886482239,0.46006518602371216,0.671075701713562,0.47323349118232727,0.6570327877998352,0.48656803369522095,0.6560473442077637,0.4985291361808777,0.6621932983398438,0.5093070268630981,0.6666901111602783,0.4860973358154297,0.6825180053710938,0.5029446482658386,0.7005040049552917,0.5119806528091431,0.7075832486152649,0.5182865858078003,0.7113920450210571,0.4811422526836395,0.7002667784690857,0.5000948905944824,0.7163575887680054,0.510576605796814,0.7218136191368103,0.5165570974349976,0.7233970165252686,0.47619009017944336,0.713264524936676,0.49395373463630676,0.7294510006904602,0.5038754940032959,0.7328461408615112,0.5096816420555115,0.7319862246513367,0.4718799591064453,0.7216377854347229,0.4848064184188843,0.7369736433029175,0.4928153455257416,0.7394306659698486,0.49863508343696594,0.737076461315155,0.1452970802783966,0.005636245012283325
2,0.48926523327827454,0.6824495792388916,0.493853896856308,0.6609289050102234,0.4969952404499054,0.652806282043457,0.4982531666755676,0.6516029834747314,0.49676138162612915,0.6506425738334656,0.487208753824234,0.6835284233093262,0.4998476505279541,0.7005070447921753,0.5085330009460449,0.7045094966888428,0.5121968984603882,0.7058230042457581,0.4823380410671234,0.7020085453987122,0.49633312225341797,0.7199612259864807,0.505940854549408,0.721642017364502,0.513741672039032,0.720487117767334,0.4778124690055847,0.7146949768066406,0.4884937107563019,0.73063063621521,0.4975796043872833,0.7294420003890991,0.5030246376991272,0.7281404733657837,0.4747086465358734,0.7250140309333801,0.47030526399612427,0.7355899214744568,0.4670025706291199,0.7411020398139954,0.4632444381713867,0.7460137605667114,0.4600597620010376,0.6713719367980957,0.4731666147708893,0.6566783785820007,0.4858710765838623,0.6551817655563354,0.49795302748680115,0.6618602275848389,0.5083624124526978,0.6670525670051575,0.48689723014831543,0.6830354332923889,0.503348708152771,0.6994858980178833,0.5121169090270996,0.7062134146690369,0.5183550119400024,0.7104418277740479,0.482125461101532,0.7001304030418396,0.5006516575813293,0.7145793437957764,0.5108630061149597,0.7206201553344727,0.517176628112793,0.7233690023422241,0.47698768973350525,0.7125532627105713,0.4944823086261749,0.7275741100311279,0.5040267109870911,0.7318606376647949,0.5101044178009033,0.73225998878479,0.4721643328666687,0.7203177213668823,0.4855733811855316,0.7352831959724426,0.4935232102870941,0.7381621599197388,0.49983593821525574,0.7366865873336792,0.14501848816871643,0.005534529685974121
3,0.4870319366455078,0.6815195679664612,0.4917448163032532,0.6591987013816833,0.4956783354282379,0.6519376635551453,0.49812212586402893,0.6517534255981445,0.4977503716945648,0.6519254446029663,0.4869409203529358,0.6833661794662476,0.5003642439842224,0.7006716132164001,0.5083283185958862,0.7042684555053711,0.511361300945282,0.7051249146461487,0.48203563690185547,0.7017931342124939,0.4973379373550415,0.7206531763076782,0.5061010718345642,0.722059965133667,0.5126372575759888,0.7209248542785645,0.47742971777915955,0.7144795656204224,0.48873579502105713,0.7312256693840027,0.4967164993286133,0.7292618155479431,0.5006978511810303,0.7276146411895752,0.47446706891059875,0.7249497175216675,0.47048220038414,0.7350945472717285,0.4670669734477997,0.739700973033905,0.4628967046737671,0.7443307638168335,0.4599742591381073,0.6712409853935242,0.47335878014564514,0.6570290923118591,0.4860915243625641,0.6557914614677429,0.4978780746459961,0.6623174548149109,0.508420467376709,0.6667748093605042,0.4867231845855713,0.6831023097038269,0.5032165050506592,0.6996331214904785,0.5121411085128784,0.7061591148376465,0.518471360206604,0.7099276781082153,0.4817883372306824,0.7006824612617493,0.5001710057258606,0.7153050899505615,0.5103999376296997,0.7209487557411194,0.5166254043579102,0.7232776284217834,0.4766514301300049,0.713452160358429,0.4939537048339844,0.728712797164917,0.5034981369972229,0.7323777079582214,0.5095229744911194,0.732230544090271,0.471971720457077,0.721440315246582,0.48500895500183105,0.7361618280410767,0.4928244650363922,0.7385857105255127,0.4988635182380676,0.7366437911987305,0.1449112594127655,0.005498051643371582
4,0.49006387591362,0.6825278401374817,0.49399417638778687,0.6610357165336609,0.4969272017478943,0.6530976295471191,0.49775972962379456,0.6522576212882996,0.49594831466674805,0.6512566804885864,0.4873179793357849,0.686949610710144,0.500908613204956,0.704292356967926,0.5083344578742981,0.7059292793273926,0.5108229517936707,0.7052665948867798,0.4827187955379486,0.7045004367828369,0.4981169104576111,0.7232899069786072,0.5059928297996521,0.7232024073600769,0.5116838216781616,0.7213749289512634,0.47846242785453796,0.716148853302002,0.4897187650203705,0.7333422899246216,0.4969084858894348,0.7299148440361023,0.5002858638763428,0.7273927330970764,0.4758220911026001,0.7256297469139099,0.471571147441864,0.7364869117736816,0.4677199721336365,0.7402311563491821,0.4632273018360138,0.744410514831543,0.4598396420478821,0.6710686087608337,0.4732154905796051,0.6569753885269165,0.4859401285648346,0.6555537581443787,0.497923880815506,0.6619740128517151,0.5085026025772095,0.666989803314209,0.4864453971385956,0.6830769777297974,0.5030479431152344,0.700283944606781,0.5120716691017151,0.7071259021759033,0.5184150338172913,0.7111400961875916,0.4816104471683502,0.7000063061714172,0.5002573132514954,0.7147511839866638,0.5105906128883362,0.7207547426223755,0.5169069170951843,0.7234839797019958,0.47651180624961853,0.7123157382011414,0.49406659603118896,0.7278167009353638,0.5037039518356323,0.7321421504020691,0.5097656846046448,0.7326834201812744,0.47186601161956787,0.7200069427490234,0.4851309061050415,0.7353012561798096,0.4931197762489319,0.7382692694664001,0.49947279691696167,0.736894965171814,0.14480581879615784,0.005437523126602173
5,0.48968327045440674,0.6837399005889893,0.4930405914783478,0.661309003829956,0.49614787101745605,0.6542448401451111,0.4975409507751465,0.6537364721298218,0.4963950216770172,0.6531423926353455,0.48659566044807434,0.6861398816108704,0.5008108615875244,0.7033840417861938,0.5087490081787109,0.7053206562995911,0.5114532113075256,0.7042719721794128,0.4821949005126953,0.7042818069458008,0.49860551953315735,0.723342776298523,0.507014811038971,0.7233558297157288,0.5130664706230164,0.7207835912704468,0.4785517156124115,0.7165234088897705,0.49062439799308777,0.733489990234375,0.49843689799308777,0.7303373217582703,0.502047061920166,0.7273238301277161,0.47658130526542664,0.726036548614502,0.47243955731391907,0.7368972301483154,0.46876218914985657,0.7406860589981079,0.4645053446292877,0.744282066822052,0.4596650302410126,0.6712502241134644,0.4730144143104553,0.6574716567993164,0.4858085513114929,0.6558864116668701,0.49781015515327454,0.6619427800178528,0.5083988904953003,0.6666496396064758,0.4866117835044861,0.6841240525245667,0.5029082298278809,0.7003568410873413,0.5118631720542908,0.7070766091346741,0.5183154344558716,0.7109591960906982,0.48173660039901733,0.7013799548149109,0.49996164441108704,0.7154622673988342,0.5101922750473022,0.7213298678398132,0.5165203809738159,0.7238427400588989,0.47653207182884216,0.7138951420783997,0.49362555146217346,0.7288737297058105,0.5030349493026733,0.732701301574707,0.5089945793151855,0.7325392365455627,0.47174838185310364,0.7218586802482605,0.48446592688560486,0.7368272542953491,0.4922076463699341,0.7393147945404053,0.49831491708755493,0.7372384071350098,0.1447317898273468,0.00543484091758728
6,0.48287028074264526,0.6846718192100525,0.48930299282073975,0.6626064777374268,0.49439239501953125,0.6560440063476562,0.4977371394634247,0.6555677056312561,0.49832090735435486,0.6549276113510132,0.4875292181968689,0.6832892894744873,0.5017902255058289,0.6991251707077026,0.5104904770851135,0.7031261920928955,0.5136837363243103,0.704136073589325,0.48281586170196533,0.7020497918128967,0.4987332820892334,0.7199340462684631,0.508385181427002,0.7205455303192139,0.5157989263534546,0.718720555305481,0.47803744673728943,0.715290904045105,0.49047407507896423,0.7303323149681091,0.4994840919971466,0.7287232875823975,0.5047405958175659,0.7283815741539001,0.4741593599319458,0.7249895930290222,0.47208887338638306,0.7365850210189819,0.469917356967926,0.7410953044891357,0.4675569534301758,0.7448537945747375,0.45963945984840393,0.6711946725845337,0.4728454053401947,0.6571946144104004,0.4856140613555908,0.6556511521339417,0.49779075384140015,0.6618659496307373,0.5083599090576172,0.6667922735214233,0.48704254627227783,0.6839063167572021,0.5030603408813477,0.7002465724945068,0.5119221210479736,0.707038402557373,0.5183441042900085,0.7109984755516052,0.48228156566619873,0.7006062865257263,0.500244140625,0.7146613597869873,0.5102856159210205,0.7208529710769653,0.5166299343109131,0.7235821485519409,0.4769650995731354,0.7127621173858643,0.49393340945243835,0.727614164352417,0.5032663345336914,0.7321897149085999,0.5093322396278381,0.7327173352241516,0.47192028164863586,0.7205719947814941,0.48499026894569397,0.7356452941894531,0.4928850829601288,0.7386507987976074,0.49922975897789,0.7371994853019714,0.14477971196174622,0.005417317152023315
7,0.48794832825660706,0.6841041445732117,0.49318256974220276,0.662800669670105,0.4963392913341522,0.6571581363677979,0.4979408383369446,0.6580467820167542,0.49753183126449585,0.658991813659668,0.4870899021625519,0.6833851933479309,0.5003500580787659,0.7002151608467102,0.5093136429786682,0.7048755884170532,0.512923538684845,0.7057722806930542,0.4820839762687683,0.7018117308616638,0.49709248542785645,0.7202941179275513,0.5073190927505493,0.7218655943870544,0.515275239944458,0.7200985550880432,0.47783470153808594,0.7148769497871399,0.4891511797904968,0.7310247421264648,0.49881646037101746,0.7302163243293762,0.5046015381813049,0.7291961908340454,0.4749124050140381,0.7244933247566223,0.47104644775390625,0.7365942001342773,0.4684996008872986,0.7418811321258545,0.46588584780693054,0.7463269829750061,0.4593488872051239,0.6714414954185486,0.472796231508255,0.6576192378997803,0.48553651571273804,0.6559925675392151,0.49752968549728394,0.6619994640350342,0.5082215070724487,0.6667911410331726,0.48658639192581177,0.684474527835846,0.5027546882629395,0.7002028822898865,0.5116844773292542,0.7067784070968628,0.5182134509086609,0.7106045484542847,0.481825053691864,0.7016820907592773,0.4998205304145813,0.7152554988861084,0.510044515132904,0.7211484313011169,0.5166043639183044,0.7237839698791504,0.476659893989563,0.7141594290733337,0.4934413731098175,0.7287867665290833,0.5028883814811707,0.7327548265457153,0.5091135501861572,0.7327016592025757,0.4718089699745178,0.7221875190734863,0.48439058661460876,0.7368636727333069,0.49213388562202454,0.739460825920105,0.4983856976032257,0.7374153137207031,0.14484652876853943,0.005389779806137085
8,0.4884408414363861,0.6843240261077881,0.49368178844451904,0.663087010383606,0.49728137254714966,0.6562530398368835,0.49936312437057495,0.6561412811279297,0.49914902448654175,0.6556820869445801,0.4874173104763031,0.6847221851348877,0.5004907250404358,0.7016257643699646,0.5089505910873413,0.705168604850769,0.5122111439704895,0.7051457166671753,0.48214998841285706,0.7030696868896484,0.49670934677124023,0.7213548421859741,0.5062184929847717,0.7221946120262146,0.5136003494262695,0.7202323079109192,0.4777657091617584,0.7156162858009338,0.48865729570388794,0.7317748665809631,0.49755147099494934,0.7304810285568237,0.5025540590286255,0.7290469408035278,0.4749281704425812,0.7248448133468628,0.4709986448287964,0.7363308072090149,0.4681394398212433,0.7412100434303284,0.46499720215797424,0.7454701066017151,0.4594722092151642,0.6706428527832031,0.47284799814224243,0.6573572158813477,0.48549312353134155,0.6559010744094849,0.4975925385951996,0.6615660786628723,0.5081414580345154,0.6665358543395996,0.48694542050361633,0.6842251420021057,0.5028839111328125,0.6999296545982361,0.5118188858032227,0.7065957188606262,0.5183760523796082,0.7104847431182861,0.4822298288345337,0.7006233334541321,0.4998931288719177,0.7144959568977356,0.5099412798881531,0.720697283744812,0.5164128541946411,0.7234145402908325,0.47689858078956604,0.7126061320304871,0.493540495634079,0.727648138999939,0.5029205679893494,0.7323243021965027,0.5090961456298828,0.7328181266784668,0.47177600860595703,0.720340371131897,0.4845391511917114,0.7357229590415955,0.49240049719810486,0.7389349341392517,0.4987962245941162,0.7375718355178833,0.1448139250278473,0.005352050065994263
9,0.483114093542099,0.6856544613838196,0.4897480607032776,0.6629211902618408,0.49501773715019226,0.6562962532043457,0.4989558160305023,0.6563499569892883,0.5004105567932129,0.6574201583862305,0.48767486214637756,0.6839097738265991,0.5028836727142334,0.7013108134269714,0.5108007788658142,0.7038690447807312,0.5132091641426086,0.7027791142463684,0.4827931821346283,0.7027159333229065,0.4995352029800415,0.7225778698921204,0.5081721544265747,0.7224728465080261,0.5142378211021423,0.7197138071060181,0.4780968725681305,0.7158883810043335,0.4909842312335968,0.7328545451164246,0.4990464448928833,0.7305144667625427,0.5029202699661255,0.7286291718482971,0.47481510043144226,0.7252989411354065,0.47248542308807373,0.7373530268669128,0.4697761833667755,0.7411990165710449,0.4664798676967621,0.7444940805435181,0.45921796560287476,0.6711447834968567,0.47279679775238037,0.6578282117843628,0.48558512330055237,0.6562846899032593,0.4976174235343933,0.6619521975517273,0.5081179738044739,0.6665967106819153,0.48640355467796326,0.6843013763427734,0.5027692914009094,0.699958086013794,0.5118541717529297,0.706515371799469,0.5185019969940186,0.7103704214096069,0.48157525062561035,0.7013850808143616,0.49967795610427856,0.7151168584823608,0.5100680589675903,0.7210785150527954,0.5167694091796875,0.723725438117981,0.47644031047821045,0.7138778567314148,0.4934528172016144,0.7286065816879272,0.5030410289764404,0.7326284050941467,0.5093329548835754,0.7325420379638672,0.47170740365982056,0.7220051288604736,0.48457103967666626,0.7367832660675049,0.4924909770488739,0.7394276857376099,0.4988451302051544,0.7375125288963318,0.14483031630516052,0.005350321531295776
10,0.4865392744541168,0.685762345790863,0.4918007254600525,0.6632241010665894,0.49603894352912903,0.6560326218605042,0.49894124269485474,0.6553670167922974,0.49965548515319824,0.6556657552719116,0.48725995421409607,0.6845639944076538,0.5019524097442627,0.7018440365791321,0.510051429271698,0.7043668627738953,0.5127657651901245,0.7031933665275574,0.48247843980789185,0.7033219933509827,0.4988768398761749,0.7225731015205383,0.5077966451644897,0.722486138343811,0.5143787264823914,0.7195660471916199,0.4783214032649994,0.7162933945655823,0.49088603258132935,0.7328585982322693,0.49938780069351196,0.7304638624191284,0.5038478970527649,0.7279279828071594,0.47561100125312805,0.7256291508674622,0.4722754657268524,0.7375530004501343,0.46924278140068054,0.7417430877685547,0.4658600091934204,0.7450974583625793,0.45925846695899963,0.6709590554237366,0.4726892411708832,0.6573570370674133,0.48531797528266907,0.6557238101959229,0.49749982357025146,0.661443293094635,0.5080577731132507,0.666516125202179,0.4862518906593323,0.6838506460189819,0.5027359127998352,0.6999718546867371,0.5119493007659912,0.706545352935791,0.5185760855674744,0.7104151248931885,0.48157817125320435,0.7004120945930481,0.49990689754486084,0.714529812335968,0.510373592376709,0.7205605506896973,0.5169889330863953,0.7233567237854004,0.4764394462108612,0.7126685976982117,0.49375754594802856,0.7275527715682983,0.5033937096595764,0.7320313453674316,0.5095828771591187,0.7325667142868042,0.47160279750823975,0.720659613609314,0.48479512333869934,0.7358569502830505,0.49285006523132324,0.7388514876365662,0.4993058741092682,0.737332820892334,0.1448533833026886,0.0053449273109436035
