frame,0x_L,0y_L,1x_L,1y_L,2x_L,2y_L,3x_L,3y_L,4x_L,4y_L,5x_L,5y_L,6x_L,6y_L,7x_L,7y_L,8x_L,8y_L,9x_L,9y_L,10x_L,10y_L,11x_L,11y_L,12x_L,12y_L,13x_L,13y_L,14x_L,14y_L,15x_L,15y_L,16x_L,16y_L,17x_L,17y_L,18x_L,18y_L,19x_L,19y_L,20x_L,20y_L,0x_R,0y_R,1x_R,1y_R,2x_R,2y_R,3x_R,3y_R,4x_R,4y_R,5x_R,5y_R,6x_R,6y_R,7x_R,7y_R,8x_R,8y_R,9x_R,9y_R,10x_R,10y_R,11x_R,11y_R,12x_R,12y_R,13x_R,13y_R,14x_R,14y_R,15x_R,15y_R,16x_R,16y_R,17x_R,17y_R,18x_R,18y_R,19x_R,19y_R,20x_R,20y_R
1,0.4860800802707672,0.6851295828819275,0.4949732720851898,0.6732526421546936,0.5008203387260437,0.6685770153999329,0.5037640929222107,0.6683352589607239,0.503692626953125,0.6700385808944702,0.4902587831020355,0.6799243688583374,0.5019009709358215,0.6942774057388306,0.511211633682251,0.7016248106956482,0.5177024006843567,0.7052923440933228,0.4855489432811737,0.693219780921936,0.49921539425849915,0.7098372578620911,0.5088719725608826,0.7159526944160461,0.5150404572486877,0.7184588313102722,0.482764333486557,0.7043707370758057,0.49436384439468384,0.7213003635406494,0.5031002163887024,0.7232873439788818,0.5083694458007812,0.721603274345398,0.48145678639411926,0.7129152417182922,0.4876572787761688,0.7264813184738159,0.49398404359817505,0.7274072766304016,0.49833548069000244,0.7251992225646973,0.45524752140045166,0.6672641038894653,0.4698437750339508,0.6531179547309875,0.4835912585258484,0.6531670689582825,0.49577033519744873,0.6585950255393982,0.5061324834823608,0.6615279912948608,0.48324790596961975,0.6845616698265076,0.5004681348800659,0.7003343105316162,0.5098332166671753,0.7061694264411926,0.5166565179824829,0.7089627981185913,0.47813087701797485,0.702003002166748,0.49774807691574097,0.7173606157302856,0.5085676908493042,0.7212333679199219,0.5156311392784119,0.7212387323379517,0.4735266864299774,0.713525652885437,0.49167492985725403,0.7289506196975708,0.5016834139823914,0.7307915687561035,0.5082058906555176,0.7286360859870911,0.4697713255882263,0.719822883605957,0.4835436940193176,0.7329514622688293,0.4916445016860962,0.7335312366485596,0.49729305505752563,0.7303810119628906
2,0.49793440103530884,0.6782522797584534,0.5015609860420227,0.6595538258552551,0.5011635422706604,0.6535160541534424,0.4982173442840576,0.6536181569099426,0.4944051504135132,0.655708909034729,0.4922170341014862,0.6771594285964966,0.5011023879051208,0.6960955262184143,0.5096068978309631,0.6988932490348816,0.5141671299934387,0.6970417499542236,0.4868961274623871,0.6945358514785767,0.4965874254703522,0.7134066224098206,0.5060227513313293,0.7136391401290894,0.5135836601257324,0.7103163599967957,0.48203322291374207,0.7075026631355286,0.4904453754425049,0.7229307293891907,0.5002622008323669,0.7218307256698608,0.5076313018798828,0.7193743586540222,0.47834447026252747,0.7174310088157654,0.4788880944252014,0.7323443293571472,0.48329129815101624,0.7316412329673767,0.48766154050827026,0.7286752462387085,0.45540156960487366,0.6680943965911865,0.4696262776851654,0.6532328128814697,0.48341646790504456,0.6521352529525757,0.495859295129776,0.6572006940841675,0.5061249732971191,0.6601710915565491,0.4830489158630371,0.6851356625556946,0.5005531907081604,0.6995823979377747,0.5099442601203918,0.7048656344413757,0.5168208479881287,0.7079346776008606,0.4781298041343689,0.7028443813323975,0.49823933839797974,0.7170628905296326,0.5091325044631958,0.7203850150108337,0.5163466930389404,0.7205187082290649,0.47377365827560425,0.7145013213157654,0.4924180507659912,0.7287456393241882,0.5023512840270996,0.7302752733230591,0.5088379979133606,0.7282105684280396,0.4702516198158264,0.7208256721496582,0.4846739172935486,0.7329078316688538,0.4927392303943634,0.7331079244613647,0.4982750713825226,0.7298436760902405
3,0.49413129687309265,0.6875419020652771,0.4920489192008972,0.6768231391906738,0.491558700799942,0.6748718023300171,0.4908989667892456,0.6824038624763489,0.48820605874061584,0.6911552548408508,0.4858156740665436,0.6862848401069641,0.49808526039123535,0.6962167024612427,0.50678551197052,0.7027028799057007,0.512312114238739,0.707671046257019,0.4821525514125824,0.6993170976638794,0.4956812560558319,0.7085055112838745,0.5062864422798157,0.715221107006073,0.5136533379554749,0.7179487943649292,0.48078033328056335,0.70887291431427,0.49088820815086365,0.7162054777145386,0.5002241730690002,0.72076815366745,0.5077670812606812,0.7220799326896667,0.48095396161079407,0.7176632285118103,0.48191195726394653,0.7237346768379211,0.4853549301624298,0.7231435179710388,0.4897528886795044,0.7212919592857361,0.45528867840766907,0.6685371398925781,0.4695327579975128,0.6537410020828247,0.48330503702163696,0.652410089969635,0.49584725499153137,0.6571018099784851,0.5061695575714111,0.6599575877189636,0.4830267131328583,0.684772253036499,0.5006657838821411,0.6993457078933716,0.510036289691925,0.7048275470733643,0.5168452262878418,0.7080312371253967,0.47814610600471497,0.7025223970413208,0.49833089113235474,0.7165279388427734,0.5091351270675659,0.7199592590332031,0.5162405371665955,0.7201655507087708,0.4738163948059082,0.7142964601516724,0.4925451874732971,0.7282441854476929,0.5023607015609741,0.7296332716941833,0.5086867213249207,0.727428674697876,0.4703528881072998,0.7208032608032227,0.4847165644168854,0.7330670356750488,0.49271485209465027,0.7331138849258423,0.4982077181339264,0.7296156287193298
4,0.5133440494537354,0.6773607134819031,0.5118542909622192,0.6612542867660522,0.5066778659820557,0.6545905470848083,0.4996086657047272,0.6552781462669373,0.4936332702636719,0.6596887111663818,0.4899882674217224,0.6773379445075989,0.49562060832977295,0.6947041749954224,0.5062506198883057,0.6991130113601685,0.5137700438499451,0.6994589567184448,0.48466822504997253,0.6954997181892395,0.4918256998062134,0.7100030779838562,0.5035470128059387,0.7129127383232117,0.5133743286132812,0.7124645709991455,0.4820932149887085,0.709501326084137,0.4875762462615967,0.7203862071037292,0.49946674704551697,0.7206379771232605,0.5087934136390686,0.7195045351982117,0.4811781048774719,0.7204135060310364,0.4809328317642212,0.731563150882721,0.4875088930130005,0.7294670343399048,0.49393802881240845,0.725450873374939,0.4552074372768402,0.6685439944267273,0.46952730417251587,0.6532828211784363,0.4833322763442993,0.6522645354270935,0.4957752823829651,0.6572628021240234,0.5062075853347778,0.6602137088775635,0.4826755225658417,0.6848787665367126,0.5003727674484253,0.6995368599891663,0.5097832083702087,0.7047888040542603,0.5165837407112122,0.7077550888061523,0.47790205478668213,0.7025707960128784,0.49808821082115173,0.7169063091278076,0.5090522766113281,0.7201045751571655,0.5162697434425354,0.7199302911758423,0.47377467155456543,0.714248538017273,0.4923800230026245,0.728725790977478,0.5025156736373901,0.7302913665771484,0.5091957449913025,0.7282076478004456,0.4704989790916443,0.7205837965011597,0.4848271310329437,0.7328517436981201,0.4929957687854767,0.7332780957221985,0.49874386191368103,0.7302069664001465
5,0.49897298216819763,0.690123438835144,0.5002762079238892,0.6722255945205688,0.4991168975830078,0.6618202328681946,0.4960457980632782,0.6588528752326965,0.49264419078826904,0.6583382487297058,0.4875877797603607,0.6863642930984497,0.49891725182533264,0.698945939540863,0.5077022910118103,0.7025516033172607,0.5128005743026733,0.7049852013587952,0.4832400977611542,0.7029008269309998,0.49648433923721313,0.71369868516922,0.5070374608039856,0.715804934501648,0.5153937935829163,0.7163322567939758,0.4816665053367615,0.7140171527862549,0.49202173948287964,0.7219476699829102,0.5013356804847717,0.7214469909667969,0.5082150101661682,0.7210028171539307,0.48142382502555847,0.7214623689651489,0.4845249056816101,0.7304164171218872,0.487467497587204,0.7290355563163757,0.4901052415370941,0.7259508371353149,0.4554010331630707,0.6684527397155762,0.4695567190647125,0.6533007621765137,0.4832133948802948,0.6520047187805176,0.4955950379371643,0.6568471789360046,0.5059755444526672,0.6600708961486816,0.48252353072166443,0.6847952604293823,0.5002574324607849,0.6995994448661804,0.5097581148147583,0.7048127055168152,0.5166391730308533,0.7077943682670593,0.4778170883655548,0.7025972008705139,0.4981153905391693,0.7168806195259094,0.5091564059257507,0.7199785113334656,0.5163929462432861,0.7198553085327148,0.47383037209510803,0.7144044637680054,0.4925602078437805,0.7286486625671387,0.5026792883872986,0.7300843596458435,0.5093185305595398,0.7279914617538452,0.4707256257534027,0.720876932144165,0.48511454463005066,0.7330288290977478,0.4932931065559387,0.7333285808563232,0.4990355372428894,0.7301825284957886
6,0.5187795758247375,0.6753383278846741,0.5136256217956543,0.6629574298858643,0.5057307481765747,0.6581153869628906,0.4974888563156128,0.6602441668510437,0.49042531847953796,0.6665683388710022,0.4900111258029938,0.6812962889671326,0.492817223072052,0.6983817219734192,0.5033532381057739,0.7028252482414246,0.5115686058998108,0.7031446695327759,0.486324667930603,0.6967147588729858,0.4906557500362396,0.7108535170555115,0.5024985074996948,0.7147164344787598,0.512901246547699,0.714866042137146,0.485274076461792,0.7084488868713379,0.4883379340171814,0.7194927334785461,0.5006731152534485,0.7200777530670166,0.510444164276123,0.718828558921814,0.48539450764656067,0.7173916101455688,0.4845183193683624,0.7289658188819885,0.49212589859962463,0.7272684574127197,0.49921658635139465,0.7238540649414062,0.4553223252296448,0.6689082980155945,0.46939632296562195,0.6534402966499329,0.4830106496810913,0.6520044207572937,0.4954540729522705,0.656707763671875,0.5058104395866394,0.6596165895462036,0.4827111065387726,0.6850809454917908,0.5003643035888672,0.69975346326828,0.5098578929901123,0.7051121592521667,0.5167849659919739,0.7081025242805481,0.477856308221817,0.7028586864471436,0.498094379901886,0.7170771360397339,0.5090519189834595,0.7202905416488647,0.5162689685821533,0.7203344702720642,0.4736749827861786,0.7145731449127197,0.49234122037887573,0.728649914264679,0.5023884773254395,0.7300542593002319,0.5089448094367981,0.7279691100120544,0.4704264998435974,0.7209575176239014,0.484785258769989,0.7329856753349304,0.4928978979587555,0.73320472240448,0.49851900339126587,0.7300258874893188
7,0.5024778246879578,0.6897422671318054,0.5043035745620728,0.6692737340927124,0.5032044649124146,0.6588982939720154,0.4995178282260895,0.6572732329368591,0.4962702691555023,0.6570836901664734,0.49062031507492065,0.6843788623809814,0.4997144341468811,0.697025716304779,0.5086348652839661,0.7004186511039734,0.5148698687553406,0.7028366923332214,0.48611268401145935,0.7016030550003052,0.4963959753513336,0.7117040753364563,0.506540060043335,0.7143205404281616,0.5157641768455505,0.7162795066833496,0.48405537009239197,0.7131385803222656,0.4915844202041626,0.7197601199150085,0.5003653764724731,0.72072434425354,0.5079998970031738,0.7230992317199707,0.48347747325897217,0.7212651968002319,0.4848458766937256,0.7280859351158142,0.48710712790489197,0.7278923392295837,0.4902666509151459,0.7279245853424072,0.4552059471607208,0.6689975261688232,0.46936431527137756,0.6535810232162476,0.48301559686660767,0.6521264910697937,0.49544796347618103,0.6567963361740112,0.5058616399765015,0.6600959300994873,0.48260781168937683,0.6851655840873718,0.5003467202186584,0.6996663808822632,0.5098956823348999,0.7048946022987366,0.5168056488037109,0.7078924775123596,0.47776323556900024,0.7028584480285645,0.49809756875038147,0.7170742154121399,0.5090462565422058,0.7201129794120789,0.5162190794944763,0.7201659679412842,0.473635196685791,0.7144319415092468,0.49241310358047485,0.7284523844718933,0.5024325847625732,0.7297099232673645,0.5088986754417419,0.7275525331497192,0.4704771041870117,0.7206714749336243,0.48489701747894287,0.7326148152351379,0.49302151799201965,0.7329074144363403,0.4986710846424103,0.7298672199249268
8,0.516579806804657,0.6770976185798645,0.5131248235702515,0.6614800095558167,0.5065906047821045,0.6553171873092651,0.4987166225910187,0.6566392183303833,0.4917162358760834,0.6612255573272705,0.49156591296195984,0.6795860528945923,0.49535974860191345,0.6962800025939941,0.5052197575569153,0.7000278830528259,0.5123542547225952,0.6997545957565308,0.4869302809238434,0.6972479224205017,0.4921717643737793,0.7109028697013855,0.5031558871269226,0.7135604619979858,0.5126872062683105,0.7128691673278809,0.48477762937545776,0.710453987121582,0.48860082030296326,0.7206926345825195,0.5000672340393066,0.7205649614334106,0.5089507699012756,0.7189809083938599,0.4838533401489258,0.7202725410461426,0.48215553164482117,0.7315951585769653,0.4883483350276947,0.7294846177101135,0.49426475167274475,0.7253627777099609,0.4552924931049347,0.6691726446151733,0.4694283604621887,0.6539189219474792,0.48307856917381287,0.6523578763008118,0.49554815888404846,0.6568549275398254,0.5059665441513062,0.6603245735168457,0.4824645519256592,0.6853450536727905,0.5003567337989807,0.699785590171814,0.5099959373474121,0.7049068808555603,0.516879141330719,0.707838773727417,0.4776791036128998,0.7030544281005859,0.49824854731559753,0.7173042893409729,0.5092800259590149,0.7202610373497009,0.5164299011230469,0.7201568484306335,0.4736520051956177,0.7146266102790833,0.49260810017585754,0.7288025617599487,0.5026781558990479,0.7299465537071228,0.5091341733932495,0.7276028394699097,0.4706307053565979,0.7208466529846191,0.48515641689300537,0.7328963279724121,0.49327602982521057,0.7331697344779968,0.49886971712112427,0.7300164103507996
9,0.4978078007698059,0.689750611782074,0.49999886751174927,0.6707978844642639,0.4995913505554199,0.6605737209320068,0.4978142976760864,0.657538652420044,0.4955008625984192,0.6564586758613586,0.48741400241851807,0.687005877494812,0.49931004643440247,0.7005158066749573,0.5086039304733276,0.703178882598877,0.51414954662323,0.7048592567443848,0.48320305347442627,0.7038636803627014,0.4971185624599457,0.7145428657531738,0.5074179768562317,0.7151315808296204,0.516089677810669,0.715056836605072,0.4815827012062073,0.7146204113960266,0.4920680522918701,0.7223204374313354,0.5011879801750183,0.720761775970459,0.5084237456321716,0.7206240892410278,0.48131781816482544,0.7220042943954468,0.48282453417778015,0.7302501201629639,0.483391135931015,0.729390025138855,0.4845176041126251,0.7278596758842468,0.4552546739578247,0.6686246991157532,0.46938589215278625,0.6534658074378967,0.483055979013443,0.6520925164222717,0.4955013692378998,0.6567691564559937,0.5059775710105896,0.6600453853607178,0.4827568531036377,0.6853805184364319,0.5005713105201721,0.6998470425605774,0.5101726651191711,0.7049731016159058,0.5171684622764587,0.7079919576644897,0.4779147803783417,0.7028071284294128,0.498248428106308,0.7170411944389343,0.5092027187347412,0.7203468084335327,0.5164223909378052,0.7206939458847046,0.4738032817840576,0.7141349911689758,0.4924410581588745,0.7283724546432495,0.502435564994812,0.7299022078514099,0.5089154243469238,0.7279504537582397,0.4706515371799469,0.7202349901199341,0.4848591983318329,0.7323799133300781,0.4928744435310364,0.7329847812652588,0.4984760880470276,0.7302461862564087
10,0.514439046382904,0.6767094731330872,0.5106400847434998,0.6619932055473328,0.5041168332099915,0.656768798828125,0.49656084179878235,0.6594146490097046,0.4901221692562103,0.6655738353729248,0.48995962738990784,0.6802171468734741,0.4946669638156891,0.698719322681427,0.505220353603363,0.7028046250343323,0.5127415657043457,0.7024002075195312,0.4856727421283722,0.6970356106758118,0.4922994375228882,0.7123181223869324,0.5037516951560974,0.7153748869895935,0.5136213898658752,0.7144989371299744,0.4836413562297821,0.7097104787826538,0.4884259104728699,0.7215896844863892,0.5001969933509827,0.7215142846107483,0.5093734860420227,0.7195470929145813,0.4829593896865845,0.7191779017448425,0.4818722903728485,0.7315135598182678,0.48829248547554016,0.7299599647521973,0.4945143163204193,0.7265904545783997,0.4552921652793884,0.6685279607772827,0.46953117847442627,0.6532318592071533,0.4832882285118103,0.6518033742904663,0.49576425552368164,0.6567544937133789,0.5062922239303589,0.6603356599807739,0.4828645884990692,0.6846138834953308,0.5006113648414612,0.6994373798370361,0.5101361870765686,0.7046940922737122,0.5170164108276367,0.7076337337493896,0.4779852032661438,0.7022781372070312,0.49840959906578064,0.7168342471122742,0.5093811750411987,0.7201348543167114,0.5165426135063171,0.720219612121582,0.4737570583820343,0.7138791084289551,0.49262863397598267,0.7282902598381042,0.5026478171348572,0.7297844886779785,0.5091652274131775,0.7276594638824463,0.4704771339893341,0.7202221751213074,0.4848823845386505,0.7325183153152466,0.49296894669532776,0.7331541776657104,0.4986589848995209,0.7303500175476074
