frame,0x_L,0y_L,1x_L,1y_L,2x_L,2y_L,3x_L,3y_L,4x_L,4y_L,5x_L,5y_L,6x_L,6y_L,7x_L,7y_L,8x_L,8y_L,9x_L,9y_L,10x_L,10y_L,11x_L,11y_L,12x_L,12y_L,13x_L,13y_L,14x_L,14y_L,15x_L,15y_L,16x_L,16y_L,17x_L,17y_L,18x_L,18y_L,19x_L,19y_L,20x_L,20y_L,0x_R,0y_R,1x_R,1y_R,2x_R,2y_R,3x_R,3y_R,4x_R,4y_R,5x_R,5y_R,6x_R,6y_R,7x_R,7y_R,8x_R,8y_R,9x_R,9y_R,10x_R,10y_R,11x_R,11y_R,12x_R,12y_R,13x_R,13y_R,14x_R,14y_R,15x_R,15y_R,16x_R,16y_R,17x_R,17y_R,18x_R,18y_R,19x_R,19y_R,20x_R,20y_R
1,0.4954269528388977,0.7000907063484192,0.4970903694629669,0.679229736328125,0.4980062246322632,0.6698976159095764,0.5001738667488098,0.6715381741523743,0.503063976764679,0.680507242679596,0.4938947558403015,0.6909902095794678,0.5084042549133301,0.7030133605003357,0.5187889933586121,0.7107769846916199,0.5247175097465515,0.7158458232879639,0.4910556674003601,0.705605685710907,0.5065955519676208,0.7200402617454529,0.5185319781303406,0.7265548706054688,0.5274162292480469,0.7298877239227295,0.48898443579673767,0.716864824295044,0.502824068069458,0.7275470495223999,0.5143090486526489,0.730451226234436,0.5229260325431824,0.7303318977355957,0.4882811903953552,0.7252683639526367,0.49199414253234863,0.7336485385894775,0.4962218999862671,0.7356358766555786,0.5003889799118042,0.7339227199554443,0.4623889625072479,0.6702057719230652,0.47913700342178345,0.656894326210022,0.49297961592674255,0.6569724678993225,0.5057133436203003,0.6635246872901917,0.5171260833740234,0.6680638790130615,0.49309518933296204,0.6871592402458191,0.5098145008087158,0.7014015316963196,0.5189338326454163,0.7085152864456177,0.525902271270752,0.7134785056114197,0.48830661177635193,0.7034772038459778,0.506443977355957,0.7169966697692871,0.5172723531723022,0.7235409021377563,0.5251283049583435,0.7263032793998718,0.4834687113761902,0.7149831652641296,0.499764621257782,0.7296022772789001,0.5098049640655518,0.7346189022064209,0.5170424580574036,0.7354447245597839,0.47883179783821106,0.7213789820671082,0.491515189409256,0.7354789972305298,0.4990667402744293,0.7390537858009338,0.505316436290741,0.7385361790657043
2,0.49684953689575195,0.6849638819694519,0.5016105771064758,0.6621876358985901,0.5044057965278625,0.6565499305725098,0.5055590867996216,0.6577534079551697,0.5047010779380798,0.6584756374359131,0.4958946406841278,0.6836410760879517,0.510316014289856,0.7008969783782959,0.5202401280403137,0.7036638259887695,0.5248867273330688,0.7025191783905029,0.4916926324367523,0.7029260993003845,0.5084328055381775,0.7208098769187927,0.5187485218048096,0.7211912870407104,0.5267233848571777,0.7186233401298523,0.48803508281707764,0.716075599193573,0.5016495585441589,0.7311327457427979,0.5118122696876526,0.7296893000602722,0.5182586908340454,0.7274386286735535,0.4852232336997986,0.7255621552467346,0.48431116342544556,0.738576352596283,0.483708918094635,0.7395625710487366,0.483431339263916,0.7380509972572327,0.4648652970790863,0.6706919074058533,0.4799659848213196,0.6579447388648987,0.49351680278778076,0.6573241353034973,0.5061517953872681,0.6633573770523071,0.5170164108276367,0.6664863228797913,0.4940929412841797,0.6860834956169128,0.5113784670829773,0.7025619149208069,0.5207743048667908,0.7098876237869263,0.5274857878684998,0.7145897150039673,0.48929563164711,0.7028751373291016,0.5084252953529358,0.7181591391563416,0.5191479325294495,0.7240915298461914,0.5262594819068909,0.7264304757118225,0.4846377372741699,0.7146965265274048,0.5024043321609497,0.7306304574012756,0.5122640132904053,0.7350849509239197,0.518967866897583,0.7354862093925476,0.4803832769393921,0.7218799591064453,0.49401479959487915,0.7361195683479309,0.5022104382514954,0.7387986183166504,0.5088043808937073,0.737899899482727
3,0.4979426860809326,0.684273362159729,0.502902090549469,0.6611902117729187,0.5054038763046265,0.6570152640342712,0.5060025453567505,0.6603702306747437,0.5049431920051575,0.6645128130912781,0.4970557987689972,0.683843731880188,0.5104124546051025,0.7000336647033691,0.52017742395401,0.7033185362815857,0.5248501896858215,0.7034464478492737,0.49240079522132874,0.7026988863945007,0.5075827240943909,0.719109833240509,0.5180111527442932,0.7205082178115845,0.526296854019165,0.7192490100860596,0.48829957842826843,0.7156749963760376,0.5002776980400085,0.7291405200958252,0.5107210874557495,0.7282487750053406,0.5175905227661133,0.7273215651512146,0.48506292700767517,0.7253113985061646,0.4836084842681885,0.7367286682128906,0.48284125328063965,0.7385256290435791,0.48234325647354126,0.7387363314628601,0.4653165638446808,0.6718417406082153,0.48059532046318054,0.6592326164245605,0.4937717020511627,0.6579190492630005,0.5061025023460388,0.6630838513374329,0.5171478390693665,0.6662982702255249,0.49417370557785034,0.6871635913848877,0.5114686489105225,0.7031958699226379,0.5207886695861816,0.7101035714149475,0.5274467468261719,0.7143232226371765,0.4894549250602722,0.7039421200752258,0.5087538957595825,0.7186287045478821,0.5191065669059753,0.7242650985717773,0.5259219408035278,0.7267667651176453,0.48478925228118896,0.7156834602355957,0.5027889609336853,0.7310148477554321,0.512560248374939,0.7351898550987244,0.5190019607543945,0.7356414198875427,0.4806637465953827,0.7231276631355286,0.49421319365501404,0.737070620059967,0.5022866725921631,0.7393257021903992,0.5085930228233337,0.7381793856620789
4,0.5034783482551575,0.6836209893226624,0.5058177709579468,0.6623987555503845,0.506351888179779,0.6577519178390503,0.5065443515777588,0.6606637239456177,0.5057709217071533,0.6650285720825195,0.4955888092517853,0.6852579116821289,0.508290708065033,0.7019708156585693,0.5185298919677734,0.7043542265892029,0.524067759513855,0.7038354277610779,0.49103662371635437,0.7037251591682434,0.5059675574302673,0.7202351093292236,0.5169166326522827,0.7203956246376038,0.526068389415741,0.7182841897010803,0.48790043592453003,0.7161276340484619,0.4992061257362366,0.7295113205909729,0.5099337100982666,0.7278903126716614,0.51731276512146,0.7264636754989624,0.48598751425743103,0.725376546382904,0.48295286297798157,0.7361644506454468,0.48104527592658997,0.7391608357429504,0.4797407388687134,0.7411661744117737,0.4657913148403168,0.6718989014625549,0.48083969950675964,0.6590508818626404,0.49384674429893494,0.6578105688095093,0.5061493515968323,0.6628666520118713,0.5171521306037903,0.6664295196533203,0.4940265119075775,0.687826931476593,0.5113918781280518,0.7038826942443848,0.5207388997077942,0.7104582786560059,0.5273644924163818,0.7143397331237793,0.4893375635147095,0.7044971585273743,0.5087386965751648,0.7192416191101074,0.5191769003868103,0.7245140671730042,0.5260045528411865,0.7267256379127502,0.48471060395240784,0.7159799337387085,0.5027422904968262,0.7314903736114502,0.51263028383255,0.7356202602386475,0.5190653800964355,0.735988974571228,0.4806109368801117,0.7230945229530334,0.4940492510795593,0.7374249696731567,0.5022799968719482,0.739971399307251,0.508654773235321,0.7388394474983215
5,0.5019416809082031,0.6920169591903687,0.500009298324585,0.677321195602417,0.5006221532821655,0.674065113067627,0.5043660998344421,0.6814192533493042,0.504604697227478,0.690226137638092,0.49354276061058044,0.6948701739311218,0.5064345002174377,0.7043890953063965,0.5166546106338501,0.7106621861457825,0.5231839418411255,0.7158519625663757,0.48994386196136475,0.7093707323074341,0.504718542098999,0.7164052128791809,0.5167225003242493,0.722142219543457,0.5245867967605591,0.724595308303833,0.48932015895843506,0.7193730473518372,0.5010038614273071,0.7243092060089111,0.5121676325798035,0.7280899286270142,0.5195788741111755,0.7294131517410278,0.4903125464916229,0.7269619107246399,0.49349552392959595,0.7318490147590637,0.4994618892669678,0.7305155992507935,0.5049038529396057,0.7284125089645386,0.4664131700992584,0.672048807144165,0.4809664785861969,0.6589128375053406,0.49381279945373535,0.6573649048805237,0.5060744285583496,0.6625078916549683,0.5169048309326172,0.6666030883789062,0.49469536542892456,0.6883570551872253,0.5117706656455994,0.7039743065834045,0.5209035277366638,0.7104113101959229,0.5274185538291931,0.7142243981361389,0.4899962842464447,0.7049772143363953,0.50905841588974,0.7195109128952026,0.5193161368370056,0.7248187065124512,0.5261502861976624,0.7270361185073853,0.4851592779159546,0.7164134979248047,0.5029121041297913,0.7317986488342285,0.5126715302467346,0.7359470725059509,0.5192281603813171,0.7362946271896362,0.4807395339012146,0.7235135436058044,0.49424394965171814,0.7377282381057739,0.5024614930152893,0.7402721047401428,0.5090097784996033,0.7392505407333374
6,0.5109208226203918,0.6825872659683228,0.5127344131469727,0.662457287311554,0.5108121633529663,0.657512903213501,0.507250964641571,0.6595375537872314,0.5039206147193909,0.6625704169273376,0.49744364619255066,0.6841877698898315,0.507339358329773,0.7037298679351807,0.5175237059593201,0.7070660591125488,0.5237277746200562,0.7074034214019775,0.4916929006576538,0.7027393579483032,0.5039970874786377,0.7203484177589417,0.5149680972099304,0.7216749787330627,0.5240074992179871,0.7204259037971497,0.48831167817115784,0.7148041129112244,0.4973459541797638,0.7284095287322998,0.5088846683502197,0.7283192873001099,0.5169275999069214,0.7273423671722412,0.48648861050605774,0.7239802479743958,0.4819807708263397,0.7340057492256165,0.47994258999824524,0.7380961775779724,0.47845399379730225,0.7412764430046082,0.46632808446884155,0.672223687171936,0.4810258746147156,0.6591322422027588,0.4939160943031311,0.6573004126548767,0.506211519241333,0.6621241569519043,0.5170415639877319,0.666273832321167,0.4942595660686493,0.6881362795829773,0.5114160776138306,0.7037854194641113,0.5205685496330261,0.7101221680641174,0.5272101759910583,0.7139574885368347,0.4896213412284851,0.704777181148529,0.5087377429008484,0.7193089723587036,0.5191370844841003,0.7247574329376221,0.5261868238449097,0.7271029949188232,0.48489639163017273,0.7161954045295715,0.5026335120201111,0.7315173745155334,0.5125113129615784,0.7358583807945251,0.519180417060852,0.7363702058792114,0.4805396497249603,0.723190426826477,0.4940493106842041,0.7374964356422424,0.5022909045219421,0.7402046918869019,0.5088552832603455,0.7391215562820435
7,0.5031852126121521,0.6928215026855469,0.5005618333816528,0.6811784505844116,0.4988369941711426,0.6821576356887817,0.49724507331848145,0.6937143802642822,0.4933098256587982,0.7056699991226196,0.49255821108818054,0.693200409412384,0.5062853693962097,0.703586995601654,0.5156668424606323,0.7108743190765381,0.5212264060974121,0.7173004746437073,0.48926404118537903,0.70566326379776,0.5047459602355957,0.7153066396713257,0.5168987512588501,0.7226420640945435,0.5256953239440918,0.7262645363807678,0.4883285164833069,0.7156884670257568,0.5009757280349731,0.7224150896072388,0.5123542547225952,0.7273569107055664,0.5208026170730591,0.7298136949539185,0.48862478137016296,0.7242447733879089,0.49207454919815063,0.7300187945365906,0.497361421585083,0.7296231985092163,0.5022468566894531,0.72759610414505,0.46653422713279724,0.6725859045982361,0.48109281063079834,0.6593247652053833,0.493868887424469,0.657400906085968,0.506077229976654,0.6621054410934448,0.5167908072471619,0.6664390563964844,0.4944223165512085,0.6879260540008545,0.5115262866020203,0.7037670612335205,0.5206809639930725,0.7100570797920227,0.5273618698120117,0.7136839628219604,0.48975110054016113,0.7046365141868591,0.5087907910346985,0.7194012999534607,0.5191507935523987,0.7245981097221375,0.5260469317436218,0.7264641523361206,0.48496779799461365,0.7162091135978699,0.5027762055397034,0.7318306565284729,0.5127171277999878,0.7359106540679932,0.5193653702735901,0.7360732555389404,0.48058006167411804,0.7233619093894958,0.49428191781044006,0.7375533580780029,0.5025894641876221,0.7400808334350586,0.5091655254364014,0.7389437556266785
8,0.5097805857658386,0.6830204129219055,0.5122694373130798,0.6613871455192566,0.5105220675468445,0.6546595096588135,0.5066639184951782,0.6544894576072693,0.503095269203186,0.6553627848625183,0.4981409013271332,0.6847764849662781,0.5070337057113647,0.7044888138771057,0.5173578262329102,0.7072652578353882,0.5234314799308777,0.7069265246391296,0.4924999475479126,0.7034363150596619,0.5037631988525391,0.7214545607566833,0.5150735974311829,0.722589910030365,0.5244885087013245,0.7215049266815186,0.48871302604675293,0.7151992321014404,0.49716588854789734,0.7291955947875977,0.5084095597267151,0.7290798425674438,0.5161420106887817,0.7285290360450745,0.4862188696861267,0.7238704562187195,0.4811660945415497,0.7342699766159058,0.4798721969127655,0.7374930381774902,0.47893837094306946,0.7399021983146667,0.4666282832622528,0.6726597547531128,0.4810248613357544,0.6590288281440735,0.49386319518089294,0.6571210622787476,0.5060940980911255,0.6621477007865906,0.5168441534042358,0.6662673354148865,0.49443915486335754,0.6878145933151245,0.5115024447441101,0.7036017179489136,0.5206707715988159,0.7099286913871765,0.5273772478103638,0.7136752009391785,0.48975908756256104,0.7046474814414978,0.5087971687316895,0.7193440198898315,0.5192555785179138,0.7246168851852417,0.52623051404953,0.7268359661102295,0.48498421907424927,0.7162065505981445,0.5028371810913086,0.7315479516983032,0.5127686262130737,0.7354493141174316,0.5193578600883484,0.7356371879577637,0.48055464029312134,0.7233137488365173,0.4943042993545532,0.7373539209365845,0.5025293827056885,0.7397269010543823,0.508991539478302,0.7384925484657288
9,0.5030319690704346,0.6874884366989136,0.5019757747650146,0.6727976202964783,0.5016381740570068,0.6733513474464417,0.501672625541687,0.6870191097259521,0.49855735898017883,0.7011763453483582,0.4929855763912201,0.6878337860107422,0.5073274970054626,0.6990493535995483,0.5174286961555481,0.7065690159797668,0.5233570337295532,0.7125595808029175,0.48868289589881897,0.7038607597351074,0.5050010681152344,0.7141881585121155,0.5173317790031433,0.7207137942314148,0.5258036851882935,0.7229898571968079,0.4872550964355469,0.716579794883728,0.5001217722892761,0.7240391969680786,0.5122259259223938,0.7280101180076599,0.5206946134567261,0.7290856242179871,0.48729264736175537,0.7268037796020508,0.48985645174980164,0.7334321737289429,0.49503687024116516,0.7323656678199768,0.4997672140598297,0.7293802499771118,0.46653568744659424,0.6729729771614075,0.4809081256389618,0.6591581106185913,0.4938545823097229,0.6572681069374084,0.5061804056167603,0.6622706651687622,0.5171429514884949,0.6664413213729858,0.4945652186870575,0.6876823306083679,0.5116615891456604,0.7030870318412781,0.5208401083946228,0.709526777267456,0.5275524854660034,0.7133986353874207,0.4899754226207733,0.7046319842338562,0.5089666247367859,0.7188827395439148,0.5194331407546997,0.7241795063018799,0.526404082775116,0.7263025045394897,0.4852566421031952,0.7163235545158386,0.503067672252655,0.7313060760498047,0.5129582285881042,0.7352288365364075,0.519541323184967,0.7353045344352722,0.48090097308158875,0.7235925197601318,0.4947080612182617,0.7375707626342773,0.5029198527336121,0.7398853302001953,0.509441614151001,0.7385542392730713
10,0.5085210204124451,0.6810459494590759,0.5099900364875793,0.6605603098869324,0.508236825466156,0.6572372913360596,0.5052232146263123,0.6614353656768799,0.5017542243003845,0.6678969860076904,0.4962446391582489,0.6837868690490723,0.5053188800811768,0.7028919458389282,0.5159823894500732,0.7059684991836548,0.5225443840026855,0.7050455212593079,0.4911484718322754,0.7024505138397217,0.5031052827835083,0.7208858728408813,0.5148422122001648,0.722268283367157,0.5250741243362427,0.7199457287788391,0.48811954259872437,0.7150499224662781,0.49711424112319946,0.7296024560928345,0.5090052485466003,0.7292822599411011,0.5175374746322632,0.7276307940483093,0.4864460825920105,0.7243483066558838,0.48139265179634094,0.7350882887840271,0.4799419045448303,0.738834798336029,0.47911733388900757,0.7410073280334473,0.4666896462440491,0.6730614900588989,0.4808732569217682,0.6592639684677124,0.49390238523483276,0.6574550867080688,0.5064406394958496,0.6623018383979797,0.5174797773361206,0.6661527752876282,0.4945964813232422,0.6880375742912292,0.5118882060050964,0.7035090923309326,0.521131694316864,0.710042417049408,0.527905285358429,0.713845431804657,0.49002805352211,0.7051548957824707,0.5092757344245911,0.7192376255989075,0.5198146104812622,0.7242512702941895,0.5267660021781921,0.7258301973342896,0.48534876108169556,0.7168977856636047,0.503436267375946,0.7318561673164368,0.5133981108665466,0.7354552745819092,0.5199750661849976,0.73503178358078,0.4810803234577179,0.7240696549415588,0.4950046241283417,0.7379769086837769,0.503305196762085,0.7402909994125366,0.5098556280136108,0.7388541102409363
