frame,0x_L,0y_L,1x_L,1y_L,2x_L,2y_L,3x_L,3y_L,4x_L,4y_L,5x_L,5y_L,6x_L,6y_L,7x_L,7y_L,8x_L,8y_L,9x_L,9y_L,10x_L,10y_L,11x_L,11y_L,12x_L,12y_L,13x_L,13y_L,14x_L,14y_L,15x_L,15y_L,16x_L,16y_L,17x_L,17y_L,18x_L,18y_L,19x_L,19y_L,20x_L,20y_L,0x_R,0y_R,1x_R,1y_R,2x_R,2y_R,3x_R,3y_R,4x_R,4y_R,5x_R,5y_R,6x_R,6y_R,7x_R,7y_R,8x_R,8y_R,9x_R,9y_R,10x_R,10y_R,11x_R,11y_R,12x_R,12y_R,13x_R,13y_R,14x_R,14y_R,15x_R,15y_R,16x_R,16y_R,17x_R,17y_R,18x_R,18y_R,19x_R,19y_R,20x_R,20y_R
1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.4648078680038452,0.6708359718322754,0.47779348492622375,0.6520806550979614,0.48949483036994934,0.6507158279418945,0.4991704523563385,0.6564521789550781,0.5070011615753174,0.6588451862335205,0.4883592128753662,0.678928554058075,0.5061087012290955,0.6963791847229004,0.5142351388931274,0.7006176114082336,0.5208207964897156,0.7039536833763123,0.4827747642993927,0.6936100721359253,0.501780092716217,0.7089449167251587,0.5119724869728088,0.712531328201294,0.5178796052932739,0.7126842141151428,0.47686246037483215,0.7036413550376892,0.4930894374847412,0.7208648324012756,0.5032052993774414,0.7235189080238342,0.5092127323150635,0.7232155203819275,0.4708012044429779,0.7123817205429077,0.4823281764984131,0.7293165326118469,0.4886816442012787,0.7296292185783386,0.4920322000980377,0.7263946533203125
2,0.49757230281829834,0.6684271097183228,0.5029463171958923,0.6489431858062744,0.5040388703346252,0.6429415941238403,0.5013813376426697,0.6418710947036743,0.4984503984451294,0.6427038311958313,0.4947388768196106,0.663832426071167,0.503184974193573,0.6858246922492981,0.511127233505249,0.6914222240447998,0.5158621072769165,0.6914072632789612,0.48969215154647827,0.6810067892074585,0.4990668296813965,0.7023621797561646,0.5083333849906921,0.7054411172866821,0.515985369682312,0.7050262689590454,0.48416805267333984,0.6933531165122986,0.4925362467765808,0.7118563055992126,0.5022733807563782,0.7135116457939148,0.5096177458763123,0.7134127020835876,0.47955402731895447,0.7039272785186768,0.4766034781932831,0.7161481380462646,0.4755706489086151,0.7217734456062317,0.47543129324913025,0.7261627316474915,0.45445725321769714,0.6567468047142029,0.47331976890563965,0.6378574967384338,0.49044081568717957,0.6400008797645569,0.502929151058197,0.6460742950439453,0.5111556649208069,0.6479112505912781,0.49278539419174194,0.6811790466308594,0.5144608616828918,0.6990660429000854,0.5213167667388916,0.6968361735343933,0.5223063230514526,0.6931520104408264,0.48566243052482605,0.6983676552772522,0.50869220495224,0.7147313952445984,0.5169586539268494,0.7090473771095276,0.5184776782989502,0.7012267112731934,0.4781903326511383,0.7080246210098267,0.4979044497013092,0.7249634265899658,0.5056581497192383,0.7205682396888733,0.5078698992729187,0.7130216360092163,0.4707260727882385,0.711926281452179,0.4853155314922333,0.7271709442138672,0.4913971722126007,0.723594605922699,0.4933338761329651,0.7171285152435303
3,0.4925326704978943,0.6736809611320496,0.49348318576812744,0.6569669246673584,0.497335284948349,0.6515357494354248,0.5012958645820618,0.6554305553436279,0.5024987459182739,0.6605021357536316,0.488277792930603,0.671819806098938,0.502740204334259,0.6875504851341248,0.5133782625198364,0.6956491470336914,0.5200996994972229,0.7017782926559448,0.48333171010017395,0.6895068883895874,0.49945247173309326,0.7019676566123962,0.5112242698669434,0.7088209390640259,0.5199024677276611,0.7108831405639648,0.4807129204273224,0.7021245360374451,0.49249011278152466,0.7124487161636353,0.5030783414840698,0.7166650891304016,0.5118059515953064,0.717701256275177,0.48018473386764526,0.7121704816818237,0.4793468415737152,0.7214804887771606,0.480307936668396,0.7236086130142212,0.4828127920627594,0.723462700843811,0.45170050859451294,0.65149986743927,0.46979472041130066,0.6381590366363525,0.48580119013786316,0.6409549713134766,0.4988155961036682,0.6477986574172974,0.5091381072998047,0.6489311456680298,0.4873560667037964,0.6745936870574951,0.5066133737564087,0.6922621130943298,0.5148176550865173,0.6974891424179077,0.5208882093429565,0.7006587982177734,0.48114582896232605,0.6920961141586304,0.5021896362304688,0.7087641954421997,0.5119745135307312,0.71329265832901,0.5185611248016357,0.7137117385864258,0.47493845224380493,0.7021416425704956,0.4933324158191681,0.7194185256958008,0.5034748911857605,0.7233937382698059,0.5102515816688538,0.7220802903175354,0.46887511014938354,0.7065162658691406,0.4821677803993225,0.7211281657218933,0.4899633526802063,0.7240930199623108,0.49536311626434326,0.7232556343078613
4,0.49091577529907227,0.6783969402313232,0.4906407594680786,0.6647133231163025,0.4916987717151642,0.6602092981338501,0.4954198896884918,0.6616405844688416,0.49669408798217773,0.6639171838760376,0.48584726452827454,0.6761154532432556,0.5006101131439209,0.6888099908828735,0.5107846856117249,0.696687638759613,0.5177764296531677,0.7025988698005676,0.4826417863368988,0.6901262998580933,0.4995150864124298,0.7006412148475647,0.5112095475196838,0.7069311738014221,0.5191435217857361,0.7098512053489685,0.4816981852054596,0.700454831123352,0.49501559138298035,0.7095752954483032,0.5055914521217346,0.7137017250061035,0.513163149356842,0.7151015996932983,0.4826031029224396,0.7087147235870361,0.4859307110309601,0.7174537777900696,0.4904346764087677,0.7188044786453247,0.4957088530063629,0.7185312509536743,0.45228055119514465,0.6501984596252441,0.4692782461643219,0.6377390027046204,0.4850030243396759,0.6400293111801147,0.498070627450943,0.6478115320205688,0.5080615282058716,0.6496670842170715,0.48693063855171204,0.6734688878059387,0.5043070912361145,0.6906858086585999,0.5132181644439697,0.6978084444999695,0.5198352336883545,0.7022876143455505,0.4813215136528015,0.6900418996810913,0.5012324452400208,0.7062662839889526,0.5118452310562134,0.7119266390800476,0.5194558501243591,0.7139463424682617,0.47537001967430115,0.7004682421684265,0.49319177865982056,0.7173652052879333,0.5031901001930237,0.7215890288352966,0.5103344917297363,0.720962643623352,0.4695890545845032,0.7060329914093018,0.4816504716873169,0.7213156819343567,0.4891660511493683,0.7242834568023682,0.49486997723579407,0.7231771349906921
5,0.5166288018226624,0.6683521866798401,0.5163918733596802,0.6519609093666077,0.5103092789649963,0.6462665796279907,0.5023185610771179,0.646346390247345,0.49635741114616394,0.6479038000106812,0.494803786277771,0.6672986149787903,0.49824994802474976,0.6876541376113892,0.507796585559845,0.6934056878089905,0.5143285989761353,0.6951661109924316,0.4892188608646393,0.6841132640838623,0.49433377385139465,0.7018831372261047,0.5051259994506836,0.7052016258239746,0.5149139761924744,0.7061136960983276,0.48569387197494507,0.6958989500999451,0.4895740747451782,0.7094265818595886,0.5006739497184753,0.7111099362373352,0.5096824169158936,0.712830662727356,0.4837046265602112,0.7054505944252014,0.4768688380718231,0.7157205939292908,0.47611841559410095,0.7202284336090088,0.4770970940589905,0.7247570753097534,0.4530819356441498,0.6506352424621582,0.4696864187717438,0.6379678845405579,0.48508355021476746,0.6402038931846619,0.49800845980644226,0.6479650139808655,0.5079953074455261,0.6492260694503784,0.4869399666786194,0.6728498339653015,0.5039998292922974,0.6899524927139282,0.5127565264701843,0.6974592208862305,0.519178032875061,0.702262818813324,0.4816577136516571,0.6894239187240601,0.5011144876480103,0.7059202194213867,0.5116561651229858,0.7121976613998413,0.5192013382911682,0.7148056626319885,0.47599321603775024,0.7002090215682983,0.4934556186199188,0.7174203991889954,0.5032768845558167,0.7219393849372864,0.5103746652603149,0.7217056155204773,0.47045180201530457,0.7061812877655029,0.4825238287448883,0.721737265586853,0.48979946970939636,0.7248227000236511,0.49525508284568787,0.7238517999649048
6,0.5024072527885437,0.6721894145011902,0.503931999206543,0.6544179320335388,0.5029869079589844,0.6497793197631836,0.4993487000465393,0.6511191129684448,0.4951030910015106,0.6541107892990112,0.4890395700931549,0.672703742980957,0.5009466409683228,0.6947829127311707,0.5109395384788513,0.702092170715332,0.5174968838691711,0.7059153914451599,0.4830576479434967,0.689146101474762,0.4988671541213989,0.7059463262557983,0.5099842548370361,0.709481954574585,0.5195614695549011,0.7106375694274902,0.4804566502571106,0.6996637582778931,0.49191731214523315,0.7124128341674805,0.5033218264579773,0.713160514831543,0.512870192527771,0.7139054536819458,0.47951561212539673,0.7077898383140564,0.4767056703567505,0.7183521389961243,0.4743877053260803,0.7213277220726013,0.4736718237400055,0.7228041291236877,0.4537290334701538,0.6516463756561279,0.4700736999511719,0.6387584209442139,0.48504194617271423,0.6403919458389282,0.49780353903770447,0.6478395462036133,0.5078505873680115,0.6496209502220154,0.4867362976074219,0.6732004284858704,0.5038065314292908,0.6899340748786926,0.5127338171005249,0.6972407102584839,0.519247829914093,0.7018001079559326,0.48167532682418823,0.6897591352462769,0.5011606812477112,0.7062380313873291,0.5118435025215149,0.7124002575874329,0.5193450450897217,0.7148423194885254,0.4762166738510132,0.7004349231719971,0.49364399909973145,0.7176414728164673,0.5034510493278503,0.7218557596206665,0.5103554725646973,0.7212212681770325,0.47087612748146057,0.7063562273979187,0.4828322231769562,0.7217347621917725,0.4900144934654236,0.7246060967445374,0.4952402114868164,0.723285973072052
7,0.49078699946403503,0.6863517165184021,0.49311718344688416,0.6674100160598755,0.4955129027366638,0.6571049690246582,0.4992130994796753,0.6505003571510315,0.5027998685836792,0.6460760235786438,0.4887235462665558,0.6758076548576355,0.5033641457557678,0.6911236047744751,0.5137801766395569,0.6994158625602722,0.5201729536056519,0.7053056359291077,0.4844369888305664,0.6924664974212646,0.5003677606582642,0.7066535353660583,0.5104616284370422,0.7113465666770935,0.5184940099716187,0.7130788564682007,0.48170146346092224,0.7047537565231323,0.49427318572998047,0.7147924304008484,0.5035298466682434,0.717228353023529,0.5110839009284973,0.7177702784538269,0.4810558259487152,0.7138276100158691,0.48029983043670654,0.7206075191497803,0.47905147075653076,0.7226624488830566,0.47881367802619934,0.7229419350624084,0.4542853832244873,0.6519291400909424,0.47029826045036316,0.63902747631073,0.4850945770740509,0.640365481376648,0.497721791267395,0.6477836966514587,0.5077916383743286,0.6496161222457886,0.4868927001953125,0.6729953289031982,0.5038051605224609,0.6898825168609619,0.5127094388008118,0.6970710754394531,0.5192834734916687,0.7014657258987427,0.4816928803920746,0.6896094679832458,0.5011747479438782,0.7062463760375977,0.5117942690849304,0.712427020072937,0.5192407369613647,0.7149270176887512,0.4761015474796295,0.7003616690635681,0.49362868070602417,0.7177168130874634,0.5034183263778687,0.7218573093414307,0.5102683305740356,0.7212458848953247,0.4706246256828308,0.706333339214325,0.4828392565250397,0.7217177748680115,0.490077406167984,0.7243619561195374,0.49527791142463684,0.7229055166244507
8,0.5151494145393372,0.6672835946083069,0.5149131417274475,0.6511753797531128,0.5087701678276062,0.6457419395446777,0.5009778738021851,0.6458244919776917,0.4949623644351959,0.6475047469139099,0.4941841661930084,0.6690042018890381,0.4984385073184967,0.6894651055335999,0.5078402161598206,0.6941837072372437,0.5137467980384827,0.6946666240692139,0.48914089798927307,0.6849201321601868,0.4951830804347992,0.7036991715431213,0.505923330783844,0.7056706547737122,0.5154126882553101,0.7049831748008728,0.4857327938079834,0.6957439184188843,0.4906677305698395,0.7110912799835205,0.5017418265342712,0.7117829918861389,0.5103689432144165,0.7122917175292969,0.48355355858802795,0.7045794129371643,0.47690245509147644,0.7154411673545837,0.4755326211452484,0.7205563187599182,0.4756370186805725,0.7255821824073792,0.4547189176082611,0.6520048975944519,0.4705692529678345,0.6390689015388489,0.4851613938808441,0.6403111219406128,0.49749717116355896,0.647780179977417,0.5071653127670288,0.6499266028404236,0.48694220185279846,0.6728416085243225,0.50357586145401,0.6897649168968201,0.5123703479766846,0.6970445513725281,0.5188957452774048,0.7016362547874451,0.48177921772003174,0.689333438873291,0.5010217428207397,0.7059665322303772,0.5115512013435364,0.7122843265533447,0.5189746022224426,0.7151402831077576,0.47618764638900757,0.7000594139099121,0.49355095624923706,0.7172219157218933,0.5032786726951599,0.7214807271957397,0.5100905299186707,0.7210978269577026,0.47069936990737915,0.706082284450531,0.48277151584625244,0.7213363647460938,0.4898757338523865,0.7239160537719727,0.4949256479740143,0.7224253416061401
9,0.5004295110702515,0.6711098551750183,0.5012674927711487,0.6551352143287659,0.5006996989250183,0.6531175374984741,0.4976847171783447,0.6573737263679504,0.49388736486434937,0.6628098487854004,0.4881841540336609,0.6730034947395325,0.5010900497436523,0.6933080554008484,0.511277973651886,0.699955403804779,0.5176107883453369,0.7034000754356384,0.48256903886795044,0.6880329847335815,0.4996064603328705,0.7032039165496826,0.5111200213432312,0.7077117562294006,0.5208198428153992,0.7099950909614563,0.4801461398601532,0.6980262994766235,0.49287593364715576,0.7104119658470154,0.5044888854026794,0.7123863697052002,0.513993501663208,0.7142046689987183,0.47930392622947693,0.7061482071876526,0.47784873843193054,0.7170402407646179,0.4767220914363861,0.7208020687103271,0.47698599100112915,0.7236353158950806,0.4552188515663147,0.6526402235031128,0.4709141254425049,0.6394373178482056,0.4851836860179901,0.6403963565826416,0.4973687529563904,0.6477571725845337,0.5070194602012634,0.6499086618423462,0.48716726899147034,0.6727339029312134,0.5036816596984863,0.6894450187683105,0.5124518871307373,0.6966978907585144,0.5189396142959595,0.7011646032333374,0.4820840060710907,0.6893276572227478,0.5011714696884155,0.7058267593383789,0.5116797685623169,0.7122439742088318,0.5190542340278625,0.7150406837463379,0.47647595405578613,0.7001692056655884,0.4938066005706787,0.7171182632446289,0.5035390257835388,0.7214042544364929,0.5103349685668945,0.7210203409194946,0.47091132402420044,0.7063383460044861,0.48311591148376465,0.7214127779006958,0.490222692489624,0.7239161729812622,0.4953025281429291,0.722352147102356
10,0.5143569111824036,0.6670886278152466,0.5147597789764404,0.6510747075080872,0.5089287161827087,0.6461154818534851,0.5014904737472534,0.6472262144088745,0.49566391110420227,0.6497934460639954,0.49479442834854126,0.6675179600715637,0.4988204836845398,0.6881440281867981,0.5079352259635925,0.6940220594406128,0.513882040977478,0.6951475143432617,0.48920363187789917,0.6838829517364502,0.49498891830444336,0.7030268311500549,0.5057620406150818,0.7061296105384827,0.5154779553413391,0.7061384320259094,0.48530828952789307,0.6951342225074768,0.48992449045181274,0.710403323173523,0.5010251402854919,0.7121221423149109,0.5099056959152222,0.713417649269104,0.482671320438385,0.704150378704071,0.47673290967941284,0.7149583101272583,0.47663313150405884,0.719497561454773,0.4781988859176636,0.7240298986434937,0.45556411147117615,0.6534291505813599,0.47114259004592896,0.6397233009338379,0.4853706955909729,0.6402536630630493,0.497633695602417,0.6472944617271423,0.5076043605804443,0.6490186452865601,0.4872048795223236,0.6725432872772217,0.5038020014762878,0.6899452805519104,0.5124764442443848,0.697332501411438,0.5187473297119141,0.701746940612793,0.48189881443977356,0.6894321441650391,0.5012012720108032,0.7064662575721741,0.5116771459579468,0.7131075263023376,0.5189327597618103,0.7159833908081055,0.4761536419391632,0.7003604769706726,0.49384942650794983,0.7174788117408752,0.5036283135414124,0.7219247817993164,0.5103024840354919,0.7216970920562744,0.4706195890903473,0.7064704895019531,0.4834195077419281,0.7210514545440674,0.49078524112701416,0.7237304449081421,0.49582889676094055,0.7223749160766602
