ç∂,wrist_x,wrist_y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y,17x,17y,18x,18y,19x,19y,20x,20y,âE,wrist_x,wrist_y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y,17x,17y,18x,18y,19x,19y,20x,20y
,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,0.5202691555023193,0.7693647146224976,-0.017299652099609375,-0.012532711029052734,-0.033363014459609985,-0.007917404174804688,-0.04487678408622742,0.008135676383972168,-0.05373436212539673,0.016521871089935303,-0.03406885266304016,0.01773172616958618,-0.05445411801338196,0.0401577353477478,-0.05728423595428467,0.03901338577270508,-0.05468571186065674,0.03422856330871582,-0.025635838508605957,0.03756844997406006,-0.04675865173339844,0.06307780742645264,-0.0493912398815155,0.059336066246032715,-0.04458215832710266,0.05312025547027588,-0.015360891819000244,0.050463199615478516,-0.030321121215820312,0.07851278781890869,-0.03249466419219971,0.08442842960357666,-0.028909891843795776,0.0870436429977417,-0.006473720073699951,0.05625563859939575,-0.012481749057769775,0.08328884840011597,-0.013372242450714111,0.09553396701812744,-0.010852396488189697,0.10470151901245117,
,0.5202691555023193,0.7693647146224976,-0.017299652099609375,-0.012532711029052734,-0.033363014459609985,-0.007917404174804688,-0.04487678408622742,0.008135676383972168,-0.05373436212539673,0.016521871089935303,-0.03406885266304016,0.01773172616958618,-0.05445411801338196,0.0401577353477478,-0.05728423595428467,0.03901338577270508,-0.05468571186065674,0.03422856330871582,-0.025635838508605957,0.03756844997406006,-0.04675865173339844,0.06307780742645264,-0.0493912398815155,0.059336066246032715,-0.04458215832710266,0.05312025547027588,-0.015360891819000244,0.050463199615478516,-0.030321121215820312,0.07851278781890869,-0.03249466419219971,0.08442842960357666,-0.028909891843795776,0.0870436429977417,-0.006473720073699951,0.05625563859939575,-0.012481749057769775,0.08328884840011597,-0.013372242450714111,0.09553396701812744,-0.010852396488189697,0.10470151901245117,,0.5208674073219299,0.7656077146530151,-0.015223562717437744,-0.017247021198272705,-0.031678706407547,-0.012703001499176025,-0.04545331001281738,-0.00029522180557250977,-0.056404709815979004,0.009752750396728516,-0.03425899147987366,0.0162888765335083,-0.05377599596977234,0.03855222463607788,-0.05848962068557739,0.04107707738876343,-0.05738407373428345,0.038532376289367676,-0.02799639105796814,0.03559237718582153,-0.048842042684555054,0.06060647964477539,-0.05456903576850891,0.06178140640258789,-0.05393669009208679,0.05858355760574341,-0.020700812339782715,0.05042624473571777,-0.04031139612197876,0.07438862323760986,-0.048090606927871704,0.07744425535202026,-0.050851672887802124,0.07687073945999146,-0.013640820980072021,0.05988591909408569,-0.027199655771255493,0.08139711618423462,-0.035359203815460205,0.08804851770401001,-0.04102802276611328,0.09173524379730225,
,0.5208674073219299,0.7656077146530151,-0.015223562717437744,-0.017247021198272705,-0.031678706407547,-0.012703001499176025,-0.04545331001281738,-0.00029522180557250977,-0.056404709815979004,0.009752750396728516,-0.03425899147987366,0.0162888765335083,-0.05377599596977234,0.03855222463607788,-0.05848962068557739,0.04107707738876343,-0.05738407373428345,0.038532376289367676,-0.02799639105796814,0.03559237718582153,-0.048842042684555054,0.06060647964477539,-0.05456903576850891,0.06178140640258789,-0.05393669009208679,0.05858355760574341,-0.020700812339782715,0.05042624473571777,-0.04031139612197876,0.07438862323760986,-0.048090606927871704,0.07744425535202026,-0.050851672887802124,0.07687073945999146,-0.013640820980072021,0.05988591909408569,-0.027199655771255493,0.08139711618423462,-0.035359203815460205,0.08804851770401001,-0.04102802276611328,0.09173524379730225,,0.5206438899040222,0.7639991044998169,-0.01632469892501831,-0.014636099338531494,-0.0334203839302063,-0.010262846946716309,-0.047590792179107666,0.0018984079360961914,-0.05718028545379639,0.012132465839385986,-0.034530192613601685,0.01579970121383667,-0.05404123663902283,0.0391993522644043,-0.05859449505805969,0.03995931148529053,-0.05749306082725525,0.03592705726623535,-0.028190642595291138,0.03591722249984741,-0.04920095205307007,0.06223207712173462,-0.054812490940093994,0.06158745288848877,-0.054130494594573975,0.05604672431945801,-0.02071613073348999,0.05090683698654175,-0.04043498635292053,0.0761566162109375,-0.04779961705207825,0.07750338315963745,-0.05030342936515808,0.0747271180152893,-0.013509213924407959,0.06051903963088989,-0.02791440486907959,0.08270061016082764,-0.03572031855583191,0.0894593596458435,-0.04126030206680298,0.09194028377532959,
,0.5206438899040222,0.7639991044998169,-0.01632469892501831,-0.014636099338531494,-0.0334203839302063,-0.010262846946716309,-0.047590792179107666,0.0018984079360961914,-0.05718028545379639,0.012132465839385986,-0.034530192613601685,0.01579970121383667,-0.05404123663902283,0.0391993522644043,-0.05859449505805969,0.03995931148529053,-0.05749306082725525,0.03592705726623535,-0.028190642595291138,0.03591722249984741,-0.04920095205307007,0.06223207712173462,-0.054812490940093994,0.06158745288848877,-0.054130494594573975,0.05604672431945801,-0.02071613073348999,0.05090683698654175,-0.04043498635292053,0.0761566162109375,-0.04779961705207825,0.07750338315963745,-0.05030342936515808,0.0747271180152893,-0.013509213924407959,0.06051903963088989,-0.02791440486907959,0.08270061016082764,-0.03572031855583191,0.0894593596458435,-0.04126030206680298,0.09194028377532959,,0.5215128660202026,0.7629058957099915,-0.016925930976867676,-0.01361936330795288,-0.034390419721603394,-0.009855926036834717,-0.04900500178337097,0.002055525779724121,-0.057581573724746704,0.015261828899383545,-0.03536272048950195,0.015273571014404297,-0.05524641275405884,0.03805047273635864,-0.060013800859451294,0.03973197937011719,-0.058920860290527344,0.03633946180343628,-0.02897101640701294,0.03544759750366211,-0.05013692378997803,0.06154400110244751,-0.05539584159851074,0.06066787242889404,-0.054302871227264404,0.055000483989715576,-0.021585613489151,0.05087822675704956,-0.041230350732803345,0.0763668417930603,-0.04855978488922119,0.07760488986968994,-0.051017820835113525,0.07463473081588745,-0.014434754848480225,0.06072187423706055,-0.02917647361755371,0.08358228206634521,-0.03687635064125061,0.0902368426322937,-0.04233238101005554,0.09258705377578735,
,0.5215128660202026,0.7629058957099915,-0.016925930976867676,-0.01361936330795288,-0.034390419721603394,-0.009855926036834717,-0.04900500178337097,0.002055525779724121,-0.057581573724746704,0.015261828899383545,-0.03536272048950195,0.015273571014404297,-0.05524641275405884,0.03805047273635864,-0.060013800859451294,0.03973197937011719,-0.058920860290527344,0.03633946180343628,-0.02897101640701294,0.03544759750366211,-0.05013692378997803,0.06154400110244751,-0.05539584159851074,0.06066787242889404,-0.054302871227264404,0.055000483989715576,-0.021585613489151,0.05087822675704956,-0.041230350732803345,0.0763668417930603,-0.04855978488922119,0.07760488986968994,-0.051017820835113525,0.07463473081588745,-0.014434754848480225,0.06072187423706055,-0.02917647361755371,0.08358228206634521,-0.03687635064125061,0.0902368426322937,-0.04233238101005554,0.09258705377578735,,0.5212560296058655,0.7622157335281372,-0.0166013240814209,-0.012739181518554688,-0.033960580825805664,-0.0084952712059021,-0.048769354820251465,0.002994239330291748,-0.05793362855911255,0.015350878238677979,-0.03547102212905884,0.017310261726379395,-0.05474179983139038,0.04276949167251587,-0.05861026048660278,0.04384809732437134,-0.05703848600387573,0.0393216609954834,-0.02880522608757019,0.0366554856300354,-0.049614667892456055,0.06333291530609131,-0.05455484986305237,0.0626567006111145,-0.05342260003089905,0.0574454665184021,-0.021099507808685303,0.05135399103164673,-0.04044044017791748,0.0769835114479065,-0.04761067032814026,0.078621506690979,-0.050264209508895874,0.07650721073150635,-0.013642370700836182,0.06068474054336548,-0.028211265802383423,0.08370321989059448,-0.03566664457321167,0.09028875827789307,-0.04093572497367859,0.09308719635009766,
,0.5212560296058655,0.7622157335281372,-0.0166013240814209,-0.012739181518554688,-0.033960580825805664,-0.0084952712059021,-0.048769354820251465,0.002994239330291748,-0.05793362855911255,0.015350878238677979,-0.03547102212905884,0.017310261726379395,-0.05474179983139038,0.04276949167251587,-0.05861026048660278,0.04384809732437134,-0.05703848600387573,0.0393216609954834,-0.02880522608757019,0.0366554856300354,-0.049614667892456055,0.06333291530609131,-0.05455484986305237,0.0626567006111145,-0.05342260003089905,0.0574454665184021,-0.021099507808685303,0.05135399103164673,-0.04044044017791748,0.0769835114479065,-0.04761067032814026,0.078621506690979,-0.050264209508895874,0.07650721073150635,-0.013642370700836182,0.06068474054336548,-0.028211265802383423,0.08370321989059448,-0.03566664457321167,0.09028875827789307,-0.04093572497367859,0.09308719635009766,,0.5216183066368103,0.7620922923088074,-0.016766011714935303,-0.013067781925201416,-0.03403949737548828,-0.009189844131469727,-0.048674702644348145,0.0025178194046020508,-0.057574301958084106,0.015031218528747559,-0.035586535930633545,0.017080724239349365,-0.05500340461730957,0.04163926839828491,-0.05960768461227417,0.043049752712249756,-0.05858990550041199,0.03884875774383545,-0.029125452041625977,0.036912500858306885,-0.049897581338882446,0.06308317184448242,-0.05520126223564148,0.06220191717147827,-0.054284900426864624,0.05659210681915283,-0.02159297466278076,0.05203169584274292,-0.04091215133666992,0.07711517810821533,-0.04812413454055786,0.07858037948608398,-0.050722748041152954,0.07601124048233032,-0.014301776885986328,0.06178158521652222,-0.029105842113494873,0.08448940515518188,-0.036617547273635864,0.09056872129440308,-0.04171633720397949,0.09229403734207153,
,0.5216183066368103,0.7620922923088074,-0.016766011714935303,-0.013067781925201416,-0.03403949737548828,-0.009189844131469727,-0.048674702644348145,0.0025178194046020508,-0.057574301958084106,0.015031218528747559,-0.035586535930633545,0.017080724239349365,-0.05500340461730957,0.04163926839828491,-0.05960768461227417,0.043049752712249756,-0.05858990550041199,0.03884875774383545,-0.029125452041625977,0.036912500858306885,-0.049897581338882446,0.06308317184448242,-0.05520126223564148,0.06220191717147827,-0.054284900426864624,0.05659210681915283,-0.02159297466278076,0.05203169584274292,-0.04091215133666992,0.07711517810821533,-0.04812413454055786,0.07858037948608398,-0.050722748041152954,0.07601124048233032,-0.014301776885986328,0.06178158521652222,-0.029105842113494873,0.08448940515518188,-0.036617547273635864,0.09056872129440308,-0.04171633720397949,0.09229403734207153,,0.5218005776405334,0.7619463801383972,-0.016922831535339355,-0.01302868127822876,-0.0343075692653656,-0.009010851383209229,-0.04895702004432678,0.0029198527336120605,-0.058025866746902466,0.014938652515411377,-0.03570982813835144,0.017076849937438965,-0.054970771074295044,0.04179638624191284,-0.05953943729400635,0.04282420873641968,-0.058442622423172,0.03817516565322876,-0.029197990894317627,0.03689742088317871,-0.04988148808479309,0.06337851285934448,-0.05524235963821411,0.0623929500579834,-0.05434563755989075,0.05662894248962402,-0.0216560959815979,0.05202198028564453,-0.0409567654132843,0.07740908861160278,-0.0483127236366272,0.07886278629302979,-0.05098119378089905,0.07609671354293823,-0.01442652940750122,0.06179940700531006,-0.02921280264854431,0.08472269773483276,-0.036768317222595215,0.0908549427986145,-0.04183974862098694,0.09263479709625244,
,0.5218005776405334,0.7619463801383972,-0.016922831535339355,-0.01302868127822876,-0.0343075692653656,-0.009010851383209229,-0.04895702004432678,0.0029198527336120605,-0.058025866746902466,0.014938652515411377,-0.03570982813835144,0.017076849937438965,-0.054970771074295044,0.04179638624191284,-0.05953943729400635,0.04282420873641968,-0.058442622423172,0.03817516565322876,-0.029197990894317627,0.03689742088317871,-0.04988148808479309,0.06337851285934448,-0.05524235963821411,0.0623929500579834,-0.05434563755989075,0.05662894248962402,-0.0216560959815979,0.05202198028564453,-0.0409567654132843,0.07740908861160278,-0.0483127236366272,0.07886278629302979,-0.05098119378089905,0.07609671354293823,-0.01442652940750122,0.06179940700531006,-0.02921280264854431,0.08472269773483276,-0.036768317222595215,0.0908549427986145,-0.04183974862098694,0.09263479709625244,,0.5216668844223022,0.7617225646972656,-0.016931474208831787,-0.012620866298675537,-0.034234821796417236,-0.00864475965499878,-0.04873952269554138,0.00295102596282959,-0.057712674140930176,0.014791369438171387,-0.03528034687042236,0.01704949140548706,-0.05475977063179016,0.042230427265167236,-0.05933770537376404,0.04355323314666748,-0.05814141035079956,0.03888106346130371,-0.028735339641571045,0.03693699836730957,-0.049771904945373535,0.06381136178970337,-0.05526381731033325,0.06299906969070435,-0.054425984621047974,0.05708247423171997,-0.02127307653427124,0.05219709873199463,-0.04093211889266968,0.07773071527481079,-0.04840072989463806,0.07915341854095459,-0.051107048988342285,0.07617175579071045,-0.01421266794204712,0.062097012996673584,-0.029169976711273193,0.08500176668167114,-0.036802083253860474,0.0910637378692627,-0.04192790389060974,0.0927128791809082,
,0.5216668844223022,0.7617225646972656,-0.016931474208831787,-0.012620866298675537,-0.034234821796417236,-0.00864475965499878,-0.04873952269554138,0.00295102596282959,-0.057712674140930176,0.014791369438171387,-0.03528034687042236,0.01704949140548706,-0.05475977063179016,0.042230427265167236,-0.05933770537376404,0.04355323314666748,-0.05814141035079956,0.03888106346130371,-0.028735339641571045,0.03693699836730957,-0.049771904945373535,0.06381136178970337,-0.05526381731033325,0.06299906969070435,-0.054425984621047974,0.05708247423171997,-0.02127307653427124,0.05219709873199463,-0.04093211889266968,0.07773071527481079,-0.04840072989463806,0.07915341854095459,-0.051107048988342285,0.07617175579071045,-0.01421266794204712,0.062097012996673584,-0.029169976711273193,0.08500176668167114,-0.036802083253860474,0.0910637378692627,-0.04192790389060974,0.0927128791809082,,0.5217640399932861,0.7620588541030884,-0.016984999179840088,-0.012949705123901367,-0.03440317511558533,-0.009144604206085205,-0.04895183444023132,0.0024909377098083496,-0.05755823850631714,0.014939665794372559,-0.0353848934173584,0.016765177249908447,-0.054846882820129395,0.04206728935241699,-0.059385329484939575,0.043538451194763184,-0.05826571583747864,0.039120256900787354,-0.028892159461975098,0.03654581308364868,-0.049929022789001465,0.06344956159591675,-0.05531489849090576,0.06281065940856934,-0.05437108874320984,0.05703723430633545,-0.02147078514099121,0.0517919659614563,-0.041062116622924805,0.07731616497039795,-0.04842057824134827,0.0789940357208252,-0.05103835463523865,0.0762438178062439,-0.014390647411346436,0.06179094314575195,-0.029270708560943604,0.08476608991622925,-0.03681507706642151,0.09089142084121704,-0.04184970259666443,0.092540442943573,
,0.5217640399932861,0.7620588541030884,-0.016984999179840088,-0.012949705123901367,-0.03440317511558533,-0.009144604206085205,-0.04895183444023132,0.0024909377098083496,-0.05755823850631714,0.014939665794372559,-0.0353848934173584,0.016765177249908447,-0.054846882820129395,0.04206728935241699,-0.059385329484939575,0.043538451194763184,-0.05826571583747864,0.039120256900787354,-0.028892159461975098,0.03654581308364868,-0.049929022789001465,0.06344956159591675,-0.05531489849090576,0.06281065940856934,-0.05437108874320984,0.05703723430633545,-0.02147078514099121,0.0517919659614563,-0.041062116622924805,0.07731616497039795,-0.04842057824134827,0.0789940357208252,-0.05103835463523865,0.0762438178062439,-0.014390647411346436,0.06179094314575195,-0.029270708560943604,0.08476608991622925,-0.03681507706642151,0.09089142084121704,-0.04184970259666443,0.092540442943573,,0.5218045115470886,0.7617204189300537,-0.01699519157409668,-0.0128440260887146,-0.03442615270614624,-0.008925974369049072,-0.049032390117645264,0.002799391746520996,-0.05761644244194031,0.015562295913696289,-0.035814881324768066,0.017116904258728027,-0.05495506525039673,0.0423312783241272,-0.059261977672576904,0.043915629386901855,-0.05810827016830444,0.03944849967956543,-0.02934017777442932,0.03694039583206177,-0.049919724464416504,0.0635947585105896,-0.05523627996444702,0.06300610303878784,-0.054409027099609375,0.057234764099121094,-0.021787822246551514,0.05214768648147583,-0.04095640778541565,0.07768434286117554,-0.04823872447013855,0.07951372861862183,-0.05094027519226074,0.07684051990509033,-0.014519572257995605,0.06193876266479492,-0.029183655977249146,0.08489197492599487,-0.03664407134056091,0.09114128351211548,-0.04169195890426636,0.09294533729553223,
