2019/5/11,20,8,1
2019/5/12,19.9,8,1
2019/5/13,21.5,8,1
2019/5/14,20.7,8,1
2019/5/15,19.6,8,1
2019/5/16,21.8,8,1
2019/5/17,21.6,8,1
2019/5/18,19.6,8,1
2019/5/19,20.3,8,1
2019/5/20,21,8,1
2019/5/21,19.6,8,1
2019/5/22,20.3,8,1
2019/5/23,20.4,8,1
2019/5/24,22.7,8,1
2019/5/25,23.3,8,1
2019/5/26,24,8,1
2019/5/27,22.8,8,1
2019/5/28,20.9,8,1
2019/5/29,22.5,8,1
2019/5/30,21,8,1
2019/5/31,20.7,8,1
2019/6/1,21.3,8,1
2019/6/2,19.3,8,1
2019/6/3,22.1,8,1
2019/6/4,21.1,8,1
2019/6/5,23.3,8,1
2019/6/6,24.3,8,1
2019/6/7,25,8,1
2019/6/8,22.7,8,1
2019/6/9,21.6,8,1
2019/6/10,22.7,8,1
2019/6/11,22,8,1
2019/6/12,22.4,8,1
2019/6/13,22.2,8,1
2019/6/14,20.9,8,1
2019/6/15,19.9,8,1
2019/6/16,21.8,8,1
2019/6/17,21.4,8,1
2019/6/18,21.4,8,1
2019/6/19,22.4,8,1
2019/6/20,25.2,8,1
2019/6/21,25.6,8,1
2019/6/22,24.3,8,1
2019/6/23,22.8,8,1
2019/6/24,22.9,8,1
2019/6/25,23.9,8,1
2019/6/26,23.5,8,1
2019/6/27,26.2,8,1
2019/6/28,25,8,1
2019/6/29,24.5,8,1
2019/6/30,25,8,1
2019/7/1,23.3,8,1
2019/7/2,22.2,8,1
2019/7/3,22.3,8,1
2019/7/4,24.1,8,1
2019/7/5,24.2,8,1
2019/7/6,25.7,8,1
2019/7/7,25.2,8,1
2019/7/8,24.4,8,1
2019/7/9,23.9,8,1
2019/7/10,23.2,8,1
2019/7/11,27.3,8,1
2019/7/12,25.3,8,1
2019/7/13,21.8,8,1
2019/7/14,22.2,8,1
2019/7/15,26,8,1
2019/7/16,25.5,8,1
2019/7/17,25.9,8,1
2019/7/18,26.1,8,1
2019/7/19,24.8,8,1
2019/7/20,26.2,8,1
2019/7/21,26.8,8,1
2019/7/22,26.1,8,1
2019/7/23,26.9,8,1
2019/7/24,27.1,8,1
2019/7/25,28.2,8,1
2019/7/26,28.8,8,1
2019/7/27,28.8,8,1
2019/7/28,29,8,1
2019/7/29,28,8,1
2019/7/30,28.7,8,1
2019/7/31,28.8,8,1
2019/8/1,29.3,8,1
2019/8/2,29.9,8,1
2019/8/3,30.2,8,1
2019/8/4,28.8,8,1
2019/8/5,28.3,8,1
2019/8/6,26.4,8,1
2019/8/7,28.1,8,1
2019/8/8,29.1,8,1
2019/8/9,28.6,8,1
2019/8/10,28.5,8,1
2019/8/11,28.8,8,1
2019/8/12,29.8,8,1
2019/8/13,29.2,8,1
2019/8/14,27.2,8,1
2019/8/15,27.2,8,1
2019/8/16,29.8,8,1
2019/8/17,28,8,1
2019/8/18,27.2,8,1
2019/8/19,26,8,1
2019/8/20,26.5,8,1
2019/8/21,28.6,8,1
2019/8/22,29,8,1
2019/8/23,27.1,8,1
2019/8/24,23.5,8,1
2019/8/25,22.5,8,1
2019/8/26,22,8,1
2019/8/27,23.3,8,1
2019/8/28,24.6,8,1
2019/8/29,27,8,1
2019/8/30,25.6,8,1
2019/8/31,22.1,8,1
2019/9/1,22.3,8,1
2019/9/2,24.9,8,1
2019/9/3,25.8,8,1
2019/9/4,27.3,8,1
2019/9/5,27.1,8,1
2019/9/6,27.5,8,1
2019/9/7,28.1,8,1
2019/9/8,28,8,1
2019/9/9,28.2,8,1
2019/9/10,28.5,8,1
2019/9/11,28.9,8,1
2019/9/12,27.8,8,1
2019/9/13,26,8,1
2019/9/14,26.6,8,1
2019/9/15,27.1,8,1
2019/9/16,27.3,8,1
2019/9/17,26,8,1
2019/9/18,25.8,8,1
2019/9/19,24,8,1
2019/9/20,19.4,8,1
2019/9/21,20.8,8,1
2019/9/22,26.3,8,1
2019/9/23,24,8,1
2019/9/24,23.3,8,1
2019/9/25,21.3,8,1
2019/9/26,22,8,1
2019/9/27,25.5,8,1
2019/9/28,25.5,8,1
2019/9/29,24.3,8,1
2019/9/30,24.8,8,1
2019/10/1,24.1,8,1
2019/10/2,25.2,8,1
2019/10/3,27,8,1
2019/10/4,25.1,8,1
2019/10/5,23.2,8,1
2019/10/6,23.5,8,1
2019/10/7,23.1,8,1
2019/10/8,22.4,8,1
2019/10/9,19.5,8,1
2019/10/10,20.1,8,1
2019/10/11,23.6,8,1
2019/10/12,22.9,8,1
2019/10/13,21,8,1
2019/10/14,20.1,8,1
2019/10/15,20.1,8,1
2019/10/16,17.8,8,1
2019/10/17,17.2,8,1
2019/10/18,19.4,8,1
2019/10/19,21.8,8,1
2019/10/20,19.3,8,1
2019/10/21,19.9,8,1
2019/10/22,20.8,8,1
2019/10/23,19.8,8,1
2019/10/24,18.9,8,1
2019/10/25,21.1,8,1
2019/10/26,20.5,8,1
2019/10/27,18.6,8,1
2019/10/28,17,8,1
2019/10/29,17.8,8,1
2019/10/30,16.6,8,1
2019/10/31,16.1,8,1
2019/11/1,17,8,1
2019/11/2,17.3,8,1
2019/11/3,17.2,8,1
2019/11/4,17.6,8,1
2019/11/5,14.3,8,1
2019/11/6,13.2,8,1
2019/11/7,15.2,8,1
2019/11/8,14.8,8,1
2019/11/9,15.7,8,1
2019/11/10,14.8,8,1
2019/11/11,17.2,8,1
2019/11/12,15.8,8,1
2019/11/13,17,8,1
2019/11/14,14.3,8,1
2019/11/15,10.6,8,1
2019/11/16,11.9,8,1
2019/11/17,14.1,8,1
2019/11/18,17,8,1
2019/11/19,12.9,8,1
2019/11/20,11.3,8,1
2019/11/21,10.5,8,1
2019/11/22,12.2,8,1
2019/11/23,16.1,8,1
2019/11/24,16,8,1
2019/11/25,17,8,1
2019/11/26,13.7,8,1
2019/11/27,14,8,1
2019/11/28,12.2,8,1
2019/11/29,10.2,8,1
2019/11/30,9.3,8,1
2019/12/1,13.1,8,1
2019/12/2,13.6,8,1
2019/12/3,8.6,8,1
2019/12/4,9.1,8,1
2019/12/5,8.5,8,1
2019/12/6,8.4,8,1
2019/12/7,8.5,8,1
2019/12/8,8.6,8,1
2019/12/9,8.3,8,1
2019/12/10,9.7,8,1
2019/12/11,9.6,8,1
2019/12/12,10.4,8,1
2019/12/13,7.6,8,1
2019/12/14,10.3,8,1
2019/12/15,10.4,8,1
2019/12/16,9.7,8,1
2019/12/17,13.7,8,1
2019/12/18,14.9,8,1
2019/12/19,12,8,1
2019/12/20,9.9,8,1
2019/12/21,8.7,8,1
2019/12/22,8.6,8,1
2019/12/23,8.9,8,1
2019/12/24,9.1,8,1
2019/12/25,9.6,8,1
2019/12/26,12.8,8,1
2019/12/27,8.5,8,1
2019/12/28,6.7,8,1
2019/12/29,7.7,8,1
2019/12/30,12.4,8,1
2019/12/31,8.3,8,1
2020/1/1,5.8,8,1
2020/1/2,6.2,8,1
2020/1/3,8.8,8,1
2020/1/4,9.7,8,1
2020/1/5,8.4,8,1
2020/1/6,7.8,8,1
2020/1/7,13.3,8,1
2020/1/8,14.1,8,1
2020/1/9,11.7,8,1
2020/1/10,9.4,8,1
2020/1/11,9.1,8,1
2020/1/12,9.6,8,1
2020/1/13,8.7,8,1
2020/1/14,5.1,8,1
2020/1/15,6.1,8,1
2020/1/16,6.2,8,1
2020/1/17,8.6,8,1
2020/1/18,7.6,8,1
2020/1/19,8,8,1
2020/1/20,9.4,8,1
2020/1/21,8,8,1
2020/1/22,6.5,8,1
2020/1/23,12,8,1
2020/1/24,14.1,8,1
2020/1/25,9.8,8,1
2020/1/26,9.1,8,1
2020/1/27,9.9,8,1
2020/1/28,11.3,8,1
2020/1/29,11.6,8,1
2020/1/30,9.8,8,1
2020/1/31,7.8,8,1
2020/2/1,8,8,1
2020/2/2,7.6,8,1
2020/2/3,8,8,1
2020/2/4,6.8,8,1
2020/2/5,6,8,1
2020/2/6,6,8,1
2020/2/7,5.9,8,1
2020/2/8,7.6,8,1
2020/2/9,6.2,8,1
2020/2/10,8.3,8,1
2020/2/11,8.1,8,1
2020/2/12,9.5,8,1
2020/2/13,13.5,8,1
2020/2/14,12,8,1
2020/2/15,11.9,8,1
2020/2/16,11.5,8,1
2020/2/17,5.6,8,1
2020/2/18,4.7,8,1
2020/2/19,5.3,8,1
2020/2/20,8.7,8,1
2020/2/21,9.7,8,1
2020/2/22,13.5,8,1
2020/2/23,9.6,8,1
2020/2/24,8.4,8,1
2020/2/25,13.7,8,1
2020/2/26,13.5,8,1
2020/2/27,9.5,8,1
2020/2/28,6.1,8,1
2020/2/29,8.3,8,1
2020/3/1,9.9,8,1
2020/3/2,11.1,8,1
2020/3/3,8.7,8,1
2020/3/4,11.2,8,1
2020/3/5,7.9,8,1
2020/3/6,7,8,1
2020/3/7,8.7,8,1
2020/3/8,12.7,8,1
2020/3/9,11.2,8,1
2020/3/10,15.4,8,1
2020/3/11,12.1,8,1
2020/3/12,9.8,8,1
2020/3/13,10.5,8,1
2020/3/14,10.2,8,1
2020/3/15,10.2,8,1
2020/3/16,8.2,8,1
2020/3/17,10,8,1
2020/3/18,12.4,8,1
2020/3/19,14,8,1
2020/3/20,12.4,8,1
2020/3/21,12.1,8,1
2020/3/22,14.7,8,1
2020/3/23,14.6,8,1
2020/3/24,11.2,8,1
2020/3/25,11.2,8,1
2020/3/26,13,8,1
2020/3/27,18.2,8,1
2020/3/28,13.4,8,1
2020/3/29,11.9,8,1
2020/3/30,11.3,8,1
2020/3/31,11.9,8,1
2020/4/1,12.3,8,1
2020/4/2,12.5,8,1
2020/4/3,11.5,8,1
2020/4/4,14.9,8,1
2020/4/5,12.3,8,1
2020/4/6,10.2,8,1
2020/4/7,12.7,8,1
2020/4/8,14.5,8,1
2020/4/9,13.5,8,1
2020/4/10,13,8,1
2020/4/11,12.3,8,1
2020/4/12,10.3,8,1
2020/4/13,9.6,8,1
2020/4/14,14.5,8,1
2020/4/15,13.9,8,1
2020/4/16,16,8,1
2020/4/17,16,8,1
2020/4/18,17.1,8,1
2020/4/19,13.9,8,1
2020/4/20,16.9,8,1
2020/4/21,16.5,8,1
2020/4/22,13.4,8,1
2020/4/23,11.9,8,1
2020/4/24,12.9,8,1
2020/4/25,15.1,8,1
2020/4/26,17.5,8,1
2020/4/27,15.8,8,1
2020/4/28,15.6,8,1
2020/4/29,15.7,8,1
2020/4/30,16.5,8,1
2020/5/1,18.8,8,1
2020/5/2,20,8,1
2020/5/3,17.6,8,1
2020/5/4,18.5,8,1
2020/5/5,20.9,8,1
2020/5/6,21.7,8,1
2020/5/7,18.8,8,1
2020/5/8,18.6,8,1
2020/5/9,20.4,8,1
2020/5/10,21,8,1
2020/5/11,22.2,8,1
2020/5/12,20.9,8,1
2020/5/13,20.3,8,1
2020/5/14,19.8,8,1
2020/5/15,19.6,8,1
2020/5/16,18.2,8,1
2020/5/17,21.2,8,1
2020/5/18,19.8,8,1
2020/5/19,21.1,8,1
2020/5/20,19,8,1
2020/5/21,17.5,8,1
2020/5/22,17.6,8,1
2020/5/23,20.4,8,1
2020/5/24,23,8,1
2020/5/25,22.1,8,1
2020/5/26,20.4,8,1
2020/5/27,21.7,8,1
2020/5/28,22.3,8,1
2020/5/29,21.2,8,1
2020/5/30,20.6,8,1
2020/5/31,19.6,8,1
2020/6/1,22.7,8,1
2020/6/2,22.6,8,1
2020/6/3,21.4,8,1
2020/6/4,23,8,1
2020/6/5,24.3,8,1
2020/6/6,23.8,8,1
2020/6/7,24.3,8,1
2020/6/8,23.6,8,1
2020/6/9,24.4,8,1
2020/6/10,22.4,8,1
2020/6/11,23.9,8,1
2020/6/12,25,8,1
2020/6/13,25.8,8,1
2020/6/14,28.3,8,1
2020/6/15,25.7,8,1
2020/6/16,25.2,8,1
2020/6/17,24.4,8,1
2020/6/18,20.8,8,1
2020/6/19,21.7,8,1
2020/6/20,21.7,8,1
2020/6/21,20.7,8,1
2020/6/22,23.3,8,1
2020/6/23,25.1,5,1
2020/6/24,26.1,8,1
2020/6/25,24.6,8,1
2020/6/26,26.8,8,1
2020/6/27,23.8,8,1
2020/6/28,25.1,8,1
2020/6/29,24.4,8,1
2020/6/30,25.8,8,1
2020/7/1,24.2,8,1
2020/7/2,23.8,8,1
2020/7/3,21,8,1
2020/7/4,23,8,1
2020/7/5,23.4,8,1
2020/7/6,23.9,8,1
2020/7/7,22.6,8,1
2020/7/8,24.3,8,1
2020/7/9,23.7,8,1
2020/7/10,24.4,8,1
2020/7/11,24.7,8,1
2020/7/12,22.8,8,1
2020/7/13,24,8,1
2020/7/14,23.7,8,1
2020/7/15,22.6,8,1
2020/7/16,23.4,8,1
2020/7/17,24.8,8,1
2020/7/18,25.1,8,1
2020/7/19,26.4,8,1
2020/7/20,28.2,8,1
2020/7/21,28.6,8,1
2020/7/22,27.6,8,1
2020/7/23,26.1,8,1
2020/7/24,25.2,8,1
2020/7/25,26.9,8,1
2020/7/26,25.3,8,1
2020/7/27,26.5,8,1
2020/7/28,26.7,8,1
2020/7/29,27.7,8,1
2020/7/30,28.7,8,1
2020/7/31,29.3,8,1
2020/8/1,28.9,8,1
2020/8/2,28.7,8,1
2020/8/3,28,8,1
2020/8/4,28.4,8,1
2020/8/5,28,8,1
2020/8/6,29.5,8,1
2020/8/7,29.5,8,1
2020/8/8,28.8,8,1
2020/8/9,28.4,8,1
2020/8/10,29.6,8,1
2020/8/11,28.5,8,1
2020/8/12,29.3,8,1
2020/8/13,30.4,8,1
2020/8/14,30.4,8,1
2020/8/15,30.5,8,1
2020/8/16,31.1,8,1
2020/8/17,31.5,8,1
2020/8/18,31,8,1
2020/8/19,29.6,8,1
2020/8/20,29.2,8,1
2020/8/21,30.3,8,1
2020/8/22,28.9,8,1
2020/8/23,28,8,1
2020/8/24,28.9,8,1
2020/8/25,29.9,8,1
2020/8/26,27.5,8,1
2020/8/27,29.5,8,1
2020/8/28,28.8,8,1
2020/8/29,28.9,8,1
2020/8/30,29.5,8,1
2020/8/31,29.7,8,1
2020/9/1,28.9,8,1
2020/9/2,28.6,8,1
2020/9/3,30.4,8,1
2020/9/4,27.2,8,1
2020/9/5,25.7,8,1
2020/9/6,25.8,8,1
2020/9/7,28.6,8,1
2020/9/8,27.3,8,1
2020/9/9,25.6,8,1
2020/9/10,25.7,8,1
2020/9/11,25.6,8,1
2020/9/12,26,8,1
2020/9/13,24.8,8,1
2020/9/14,23.6,8,1
2020/9/15,23.9,8,1
2020/9/16,23.8,8,1
2020/9/17,25.1,8,1
2020/9/18,23.7,8,1
2020/9/19,22.9,8,1
2020/9/20,22.2,8,1
2020/9/21,20.5,8,1
2020/9/22,21.3,8,1
2020/9/23,23.6,8,1
2020/9/24,21.3,8,1
2020/9/25,23.4,8,1
2020/9/26,23.4,8,1
2020/9/27,22.5,8,1
2020/9/28,21,8,1
2020/9/29,21.4,8,1
2020/9/30,21.5,8,1
2020/10/1,21.9,8,1
2020/10/2,21.7,8,1
2020/10/3,22.7,8,1
2020/10/4,23.4,8,1
2020/10/5,21.7,8,1
2020/10/6,19.9,8,1
2020/10/7,21.4,8,1
2020/10/8,19.7,8,1
2020/10/9,21,8,1
2020/10/10,23.4,8,1
2020/10/11,22.3,8,1
2020/10/12,21.9,8,1
2020/10/13,20.8,8,1
2020/10/14,20.4,8,1
2020/10/15,20.1,8,1
2020/10/16,19.5,8,1
2020/10/17,15.3,8,1
2020/10/18,16.5,8,1
2020/10/19,17.3,8,1
2020/10/20,17.1,8,1
2020/10/21,18.9,8,1
2020/10/22,19.5,8,1
2020/10/23,16.6,8,1
2020/10/24,15.2,8,1
2020/10/25,15.6,8,1
2020/10/26,15.8,8,1
2020/10/27,16.2,8,1
2020/10/28,17,8,1
2020/10/29,17.4,8,1
2020/10/30,17.8,8,1
2020/10/31,15.5,8,1
2020/11/1,17.5,8,1
2020/11/2,17,8,1
2020/11/3,15.6,8,1
2020/11/4,12.2,8,1
2020/11/5,12,8,1
2020/11/6,16.3,8,1
2020/11/7,18.7,8,1
2020/11/8,17.1,8,1
2020/11/9,14.1,8,1
2020/11/10,12.2,8,1
2020/11/11,11.8,8,1
2020/11/12,12.6,8,1
2020/11/13,13.6,8,1
2020/11/14,14,8,1
2020/11/15,15.2,8,1
2020/11/16,17.6,8,1
2020/11/17,18.4,8,1
2020/11/18,18.7,8,1
2020/11/19,22.2,8,1
2020/11/20,18.7,8,1
2020/11/21,14.8,8,1
2020/11/22,14.4,8,1
2020/11/23,14.5,8,1
2020/11/24,13,8,1
2020/11/25,14.6,8,1
2020/11/26,13.6,8,1
2020/11/27,14.3,8,1
2020/11/28,11.7,8,1
2020/11/29,9.9,8,1
2020/11/30,9,8,1
2020/12/1,9,8,1
2020/12/2,9.9,8,1
2020/12/3,11,8,1
2020/12/4,9.6,8,1
2020/12/5,8.8,8,1
2020/12/6,9.2,8,1
2020/12/7,10.2,8,1
2020/12/8,10,8,1
2020/12/9,9.2,8,1
2020/12/10,9.9,8,1
2020/12/11,11.3,8,1
2020/12/12,11.6,8,1
2020/12/13,9,8,1
2020/12/14,7.2,8,1
2020/12/15,3.9,8,1
2020/12/16,4,8,1
2020/12/17,4.6,8,1
2020/12/18,5.6,8,1
2020/12/19,7.1,8,1
2020/12/20,6,8,1
2020/12/21,5.8,8,1
2020/12/22,6.3,8,1
2020/12/23,6.9,8,1
2020/12/24,7.9,8,1
2020/12/25,8,8,1
2020/12/26,5.7,8,1
2020/12/27,6.4,8,1
2020/12/28,10.9,8,1
2020/12/29,10.8,8,1
2020/12/30,6.2,8,1
2020/12/31,2.4,8,1
2021/1/1,4.5,8,1
2021/1/2,6.3,8,1
2021/1/3,5.8,8,1
2021/1/4,4.3,8,1
2021/1/5,7.4,8,1
2021/1/6,5.8,8,1
2021/1/7,2.4,8,1
2021/1/8,-1.5,8,1
2021/1/9,0.1,8,1
2021/1/10,2.7,8,1
2021/1/11,4.7,8,1
2021/1/12,5.1,8,1
2021/1/13,6.9,8,1
2021/1/14,9.1,8,1
2021/1/15,9.1,8,1
2021/1/16,11.5,8,1
2021/1/17,6.2,8,1
2021/1/18,5.6,8,1
2021/1/19,5.9,8,1
2021/1/20,6,8,1
2021/1/21,8,8,1
2021/1/22,12.1,8,1
2021/1/23,11.4,8,1
2021/1/24,10.1,8,1
2021/1/25,8.5,8,1
2021/1/26,10.6,8,1
2021/1/27,11.6,8,1
2021/1/28,8.9,8,1
2021/1/29,3.5,8,1
2021/1/30,6.2,8,1
2021/1/31,7.8,8,1
2021/2/1,12.4,8,1
2021/2/2,9.6,8,1
2021/2/3,5.8,8,1
2021/2/4,7.4,8,1
2021/2/5,6.9,8,1
2021/2/6,10,8,1
2021/2/7,10.4,8,1
2021/2/8,9.2,8,1
2021/2/9,6.8,8,1
2021/2/10,6.2,8,1
2021/2/11,8.4,8,1
2021/2/12,10.7,8,1
2021/2/13,11.4,8,1
2021/2/14,12.6,8,1
2021/2/15,13.4,8,1
2021/2/16,8.3,8,1
2021/2/17,3.4,8,1
2021/2/18,1.4,8,1
2021/2/19,5.1,8,1
2021/2/20,12.2,8,1
2021/2/21,17.4,8,1
2021/2/22,16,8,1
2021/2/23,13.5,8,1
2021/2/24,9,8,1
2021/2/25,8,8,1
2021/2/26,7.8,8,1
2021/2/27,8.3,8,1
2021/2/28,9.3,8,1
2021/3/1,14.4,8,1
2021/3/2,10.6,8,1
2021/3/3,6.5,8,1
2021/3/4,8,8,1
2021/3/5,11.9,8,1
2021/3/6,13,8,1
2021/3/7,9.2,8,1
2021/3/8,11.2,8,1
2021/3/9,9.7,8,1
2021/3/10,11.4,8,1
2021/3/11,10.4,8,1
2021/3/12,12.7,8,1
2021/3/13,12.6,8,1
2021/3/14,10.8,8,1
2021/3/15,10.9,8,1
2021/3/16,15.3,8,1
2021/3/17,15.7,8,1
2021/3/18,12.3,8,1
2021/3/19,14.1,8,1
2021/3/20,15.9,8,1
2021/3/21,13.9,8,1
2021/3/22,10.2,8,1
2021/3/23,10.6,8,1
2021/3/24,12.4,8,1
2021/3/25,15.2,8,1
2021/3/26,14.9,8,1
2021/3/27,15.7,8,1
2021/3/28,16.4,8,1
2021/3/29,15.2,8,1
2021/3/30,15.1,8,1
2021/3/31,13.5,8,1
2021/4/1,14.9,8,1
2021/4/2,17.9,8,1
2021/4/3,18.4,8,1
2021/4/4,16.8,8,1
2021/4/5,13.2,8,1
2021/4/6,12.1,8,1
2021/4/7,14.6,8,1
2021/4/8,15.4,8,1
2021/4/9,14,8,1
2021/4/10,11.9,8,1
2021/4/11,12.2,8,1
2021/4/12,14.2,8,1
2021/4/13,17.5,8,1
2021/4/14,14,8,1
2021/4/15,12,8,1
2021/4/16,13.2,8,1
2021/4/17,15.1,8,1
2021/4/18,13.2,8,1
2021/4/19,13.3,8,1
2021/4/20,15.2,8,1
2021/4/21,17,8,1
2021/4/22,17.8,8,1
2021/4/23,18.4,8,1
2021/4/24,20,8,1
2021/4/25,17.6,8,1
2021/4/26,14.7,8,1
2021/4/27,16.7,8,1
2021/4/28,17.5,8,1
2021/4/29,15.9,8,1
2021/4/30,19.3,8,1
2021/5/1,19,8,1
2021/5/2,14,8,1
2021/5/3,14.9,8,1
2021/5/4,17.2,8,1
2021/5/5,19.3,8,1
2021/5/6,16.9,8,1
2021/5/7,16.5,8,1
2021/5/8,18.3,8,1
2021/5/9,21.7,8,1
2021/5/10,19,8,1
2021/5/11,18.7,8,1
2021/5/12,16.2,8,1
2021/5/13,18.2,8,1
2021/5/14,21.2,8,1
2021/5/15,21.8,8,1
2021/5/16,25.4,8,1
2021/5/17,22.8,8,1
2021/5/18,19.6,8,1
2021/5/19,20.8,8,1
2021/5/20,20,8,1
2021/5/21,21.2,8,1
2021/5/22,19.4,8,1
2021/5/23,20.8,8,1
2021/5/24,17.5,8,1
2021/5/25,21.1,8,1
2021/5/26,19.1,8,1
2021/5/27,18.4,8,1
2021/5/28,20.5,8,1
2021/5/29,23,8,1
2021/5/30,21.4,8,1
2021/5/31,20.9,8,1
2021/6/1,21.8,8,1
2021/6/2,23,8,1
2021/6/3,21.6,8,1
2021/6/4,21.2,8,1
2021/6/5,20.2,8,1
2021/6/6,20.3,8,1
2021/6/7,22.5,8,1
2021/6/8,24.3,8,1
2021/6/9,25.9,8,1
2021/6/10,25.3,8,1
2021/6/11,24.5,8,1
2021/6/12,23.7,8,1
2021/6/13,22.9,8,1
2021/6/14,23.2,8,1
2021/6/15,23.9,8,1
2021/6/16,21,8,1
2021/6/17,23,8,1
2021/6/18,23,8,1
2021/6/19,24.7,8,1
2021/6/20,24.2,8,1
2021/6/21,23.4,8,1
2021/6/22,23.5,8,1
2021/6/23,23.5,8,1
2021/6/24,23.8,8,1
2021/6/25,25,8,1
2021/6/26,23.9,8,1
2021/6/27,22.5,8,1
2021/6/28,23.4,8,1
2021/6/29,25.7,8,1
2021/6/30,26.1,8,1
2021/7/1,22.9,8,1
2021/7/2,25.2,8,1
2021/7/3,25.1,8,1
2021/7/4,29.1,8,1
2021/7/5,28.6,8,1
2021/7/6,28,8,1
2021/7/7,29.9,8,1
2021/7/8,28.8,8,1
2021/7/9,25.3,8,1
2021/7/10,24.2,8,1
2021/7/11,25.8,8,1
2021/7/12,27.5,8,1
2021/7/13,27.1,8,1
2021/7/14,27.8,8,1
2021/7/15,26.3,8,1
2021/7/16,24.2,8,1
2021/7/17,23.9,8,1
2021/7/18,24.2,8,1
2021/7/19,24.8,8,1
2021/7/20,26.3,8,1
2021/7/21,27.2,8,1
2021/7/22,27.3,8,1
2021/7/23,28,8,1
2021/7/24,28.2,8,1
2021/7/25,27.4,8,1
2021/7/26,26.6,8,1
2021/7/27,28.3,8,1
2021/7/28,28.5,8,1
2021/7/29,28.5,8,1
2021/7/30,29.1,8,1
2021/7/31,29.6,8,1
2021/8/1,27.9,8,1
2021/8/2,28.4,8,1
2021/8/3,29.5,8,1
2021/8/4,29.1,8,1
2021/8/5,29.1,8,1
2021/8/6,28.4,8,1
