0,0,1.1030550590521857
19,23,1.1264904430872962
32,32,1.0135385385520022
33,33,0.9123154273993532
34,34,0.7474173894888918
41,41,0.29099893193054205
73,74,0.41112836939128117
74,79,0.21563342218315118
79,95,0.11423364297840877
141,141,0.4718590942860412
143,167,0.18209650492785645
192,197,0.2897927762691038
204,219,0.294596314392761
279,280,0.46341150802661135
280,282,0.35465240192944336
282,286,0.19642260163404834
286,295,0.1304643430762638
295,311,0.11090016480627418
351,355,0.22401514671110523
378,383,0.15534525970501734
