0,0,1.617351115888977
34,34,1.7044888150161739
35,35,0.4004661415732423
40,49,0.35241206827734367
51,57,0.17678451160415648
60,71,0.16378843626457212
84,98,0.28126901043682856
102,119,0.27515191141891476
146,149,0.46720102156394955
155,164,0.15157281690748609
194,208,0.6040232176539004
199,212,0.6215081209894717
212,219,0.24902454071641528
284,284,0.8926296210089113
285,285,0.6584828466983643
286,287,0.565830707800751
287,293,0.35133287056642165
293,309,0.10805663112088021
355,357,0.4331296666305849
379,381,0.6049665475596466
