0,0,2.135045467270935
31,31,2.1451728924647218
32,32,2.0254771098032838
33,33,1.8889141663447266
34,34,1.719611822022522
35,36,0.7847011727351683
42,54,0.22860184703703307
59,70,0.12633326699128716
81,100,0.17147264635183723
102,120,0.13409754715617378
144,146,0.3002637098735353
146,164,0.16705372816337594
194,195,0.31209469239016724
200,220,0.23131383019161994
285,286,0.8504121876916506
286,297,0.16497499006373595
356,357,0.4113462543996887
357,359,0.30454176879278555
362,380,0.2530954811775363
