0,0,0.17923855766754154
1,1,0.16587221542257696
31,31,0.18756055817108158
32,32,0.17032456383209232
33,33,0.1579476568778076
34,34,0.14969354697042841
37,37,0.15044456549459834
38,39,0.12014043498785393
68,68,0.4161331655075073
71,83,0.06633082401861573
88,103,0.055789171127212545
101,124,0.05132040180041497
139,142,0.11963093121090701
141,145,0.05263290207527166
154,165,0.05590498795025628
191,200,0.058373957296584955
197,221,0.05872750375361624
285,312,0.06733152488578764
309,324,0.06860518030090307
345,353,0.05171561151071152
359,404,0.06453338387939461
