0,0,1.6585152154349974
35,35,0.9668361534526364
40,51,0.5170692457800752
51,58,0.44193596047723405
52,60,0.33389907774407956
60,71,0.2784499791214444
82,85,0.4086284578708801
87,98,0.2909060414148711
102,121,0.22436610305278004
145,151,0.48581465531364426
156,167,0.1451072376456602
194,200,0.41343355003329474
214,219,0.32066011295388785
285,285,0.7859922028985287
286,286,0.7493985868897701
287,297,0.30213099687908945
293,309,0.18742394722857647
356,356,0.4038705771490172
363,381,0.3454050745585786
