0,1,0.10883676998446667
14,15,0.07141208747317507
29,30,0.24962478936791987
34,59,0.8576812129260866
64,64,0.8793402295352785
70,70,0.8321326356174318
73,73,0.7842431645633546
100,100,0.864202557110962
103,103,0.8411551099063722
105,105,0.825719891095337
115,116,0.3739972720053709
126,176,5.465714039301695
176,178,5.487519921755614
187,187,5.417618455385985
188,188,5.3914204258678575
192,192,5.107031168436827
193,193,4.3630241770504155
194,194,2.3190416712520747
195,195,0.686758458857483
196,196,0.6199103000211182
197,201,0.08123153804730221
221,225,0.17513757669805907
235,235,0.2818254822645264
236,236,0.09618645912573276
263,263,0.5744512658359376
264,264,0.256423769498047
270,270,0.11371165478778089
273,273,0.13262277653234877
275,275,0.13570052196997084
280,280,0.16384035160559096
348,348,3.25621670672876
349,349,3.2482573408840336
351,351,3.058816375231568
352,352,2.7765471358059086
353,353,2.555997075533692
354,354,1.6536318678615718
355,355,0.8953101057766112
356,357,0.7695846563424987
358,358,0.49521797800988787
359,360,0.12161344233691407
365,369,0.08881533337802139
376,377,0.07685190613299586
387,387,0.12736922314184584
406,406,0.6923757176639406
408,408,0.6730909924747316
410,410,0.2653594594241945
414,415,0.15785283094671632
416,419,0.07125258304422044
421,422,0.12461781740280153
425,426,0.0829586383159181
431,432,0.05429947291970827
442,442,0.1043309569432983
446,446,0.1486313920261232
448,448,0.09308499297247341
