0,0,0.027112900874939116
9,9,0.07907634973321542
13,14,0.009865463479248104
18,19,0.009999157250640822
24,25,0.012967348667816125
26,29,0.009408623637558122
32,35,0.03379893245211796
59,72,0.10502284765447989
65,81,0.11619037389959708
100,100,0.13691598177160635
103,103,0.13716083765234366
118,118,0.02340108222094739
126,177,0.6282753348330079
127,178,0.6355468034723817
128,179,0.6412854790667115
129,180,0.6459215879419862
130,181,0.6505517363527833
140,182,0.6537591218927918
165,183,0.6560390591600953
193,193,0.526020467279297
194,194,0.1056116223355712
196,196,0.032959281987793076
197,198,0.009903968079773007
218,220,0.01408523316601551
225,225,0.02147144129064915
236,261,0.8332427442053376
269,269,0.7821567654589234
270,270,0.6495735049227296
273,273,0.3602731823900758
279,279,0.2328132987001954
282,282,0.08941394090856924
308,308,0.07228022814001456
309,309,0.06206756830419913
311,312,0.055278957300537
340,347,0.2868260145166932
351,351,0.23036473989282236
352,352,0.09168952703271493
366,366,0.11881524324621573
367,367,0.061041653158325104
370,370,0.05764156580175772
374,374,0.05779963731970206
376,376,0.015768826339843445
389,390,0.03470075146011342
392,393,0.018621325556671176
396,396,0.04253309924090587
419,419,0.5599066615084229
432,432,0.7382299303988038
434,434,0.7003656029680787
