0,0,0.747973588295319
29,29,0.7686690660193941
30,30,0.7457868428901219
31,31,0.734198954887726
33,33,0.7300989003852388
34,34,0.7073858054355165
36,37,0.29859340329856854
81,81,1.439513655277496
82,82,1.3464668708765561
83,83,1.2803139406168516
84,84,1.271540971370941
85,85,1.211983652683502
86,86,1.1726525145494993
87,87,1.105981202694183
88,88,1.0740143376314695
89,89,1.025009067627197
90,90,0.975368412109619
91,91,0.9642088728869017
101,103,0.5291781130710754
104,106,0.34359926034831223
110,115,0.2241469175195392
121,144,0.1949892982565452
169,170,0.23344087389308188
192,192,0.6944888504222414
193,195,0.19317111294517564
222,225,0.22780410810944396
225,284,0.3139672687093193
329,329,1.3359620886766965
330,330,0.9376753288233334
332,335,0.6163487151392288
382,382,2.6482532340014044
383,383,2.0976056772196348
384,384,1.560272546383148
385,385,0.8413725810968932
386,386,0.6904692064836729
387,387,0.2986157536913455
430,430,0.5250312663002626
431,431,0.5221470571442263
432,432,0.5167759633942263
434,434,0.5020231581612246
440,440,0.49440318116384907
