0,0,2.8769974998667602
2,2,0.658936829166138
7,7,0.730231732921326
12,12,0.5114390559956669
16,16,0.293104677601135
23,23,0.07030722365683006
35,35,0.06955495343511986
48,48,0.08989754240063452
49,49,0.08055427591351294
56,56,0.0734767011835935
57,57,0.07333722631481909
58,58,0.06967833559063696
61,69,0.03461608182754461
82,83,0.04862085197949195
83,99,0.021991606388702456
107,115,0.01990929275619502
108,123,0.08573025754505958
189,189,0.307977766589844
190,190,0.23747727173046906
191,191,0.15267232004321307
193,193,0.1444880060389402
196,196,0.046383351558959784
218,218,0.1732663206293943
219,225,0.02504077047827169
250,250,0.8825580171778561
281,300,0.06782545976550314
324,326,0.06282511346981823
331,334,0.06677457606628434
354,357,0.10418716129147321
382,382,0.262043624325073
383,383,0.15331521551159644
384,386,0.05735692171612561
387,387,0.0460899176918943
395,395,0.19371846347772248
403,403,0.3271380953028562
428,428,0.8880703739359738
436,436,0.6466502241328124
443,443,0.5583548835947872
449,449,0.5261516861155393
