0,0,0.6090215779983519
31,31,0.635489258929443
32,32,0.5966145135604857
33,33,0.534118924304199
34,34,0.46683159844512917
39,39,0.2871631719314573
40,40,0.21836378950726326
68,71,0.11343631196011345
90,102,0.12766448027326943
102,117,0.08524340335745251
126,142,0.06639152322595188
154,163,0.08768689399569696
170,193,0.08290556572145086
192,218,0.08860859175038116
281,281,0.24323091357589693
286,303,0.1206756595537567
328,333,0.13240420984535212
341,346,0.09944629711892694
359,380,0.09837412619746372
